FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
Kinesis Data Streamsにおける、データの通り道の『太さ（容量）』の単位を何と呼ぶか？これを増やすほど処理容量が大きくなる,shard：語源は破片。ITの世界でこの言葉が使われるようになったのは、「巨大な一つの塊（データ）を、扱いやすい小さな欠片（シャード）に分割する」という概念,Kinesis,ja-JP,ja-JP
Data StreamsにあるデータをS3に送りたい場合に使う、代表的な組み合わせを２つ言え,"Streams → Firehose → S3
KDS ＋ AWS Lambda→s3.putObject",Kinesis,ja-JP,ja-JP
Data Streamsにおいて「スループット不足のエラーが出た」「書き込み量が増えてパンクしそう」場合など、「処理能力を向上させるための手段」として、全体の「土管の太さ」を増やして、ストリーム全体のキャパシティ（容量）を調整する、この方法を何と呼ぶか？,リシャーディング,Kinesis,ja-JP,ja-JP
Data Streamsにおいて「読み取りアプリが増えて、データの取得が遅くなってきた」場合など、「処理能力を向上させるための手段」として、「読み取る側」に「VIP専用の追い越し車線を作る」そして他の車の混雑に影響されず、特定のアプリが高速にデータを取得できるようにする、この読み取り（コンシューマー）側の制限を打破する方法を何と呼ぶか？,拡張ファンアウト：Fan: 扇子（せんす）のように。Out: 外側へ広がる。つまり、**「1つのデータ（根元）から、たくさんのアプリ（末広がり）へ配る」**という形が扇に似ていることからそう呼ばれています。,Kinesis,ja-JP,ja-JP
データを加工して、60秒間隔のバッチで、とりあえずS3やRedshiftに貯めておきたいときに使うサービスで、ストリーミングデータを、配信元データを変換・加工（Lambda関数を利用したカスタムのデータ変換が可能）した上で、指定した保存先（ストレージ）へ自動で流し込むための『全自動土管』のイメージで、各種DBに配信するためのサービスは何？管理の手間を最小限にして、データをS3やRedshiftに貯めたいというシナリオで最も選ばれるサービスです。少し溜めてからまとめて流す（ニアリアルタイム）ため、厳密な即時性よりも、後工程（分析基盤など）への効率的な搬送を優先します。,Kinesis Data Firehose (KDF) ,Kinesis,ja-JP,ja-JP
Kinesis Data Firehose における「データの通り道（土管）」そのものは何と呼ばれるか？Kinesis Data Streams では「ストリーム」と呼びますが、Firehose では「どこかに配信（Delivery）すること」が目的なので、このように呼ばれます,配信ストリーム,Kinesis,ja-JP,ja-JP
流れているデータに対して、SQLやJavaを使ってリアルタイムで分析・集計を行うサービスは何か？Data StreamsやFirehoseが「運ぶ・貯める」役割だったのに対し、このサービスは「その場で考える（処理する）」**役割を担います。,Kinesis Data Analytics (KDA) ：Managed Service for Apache Flink：「流れている最中にSQLで計算したい」というニーズが出てきたら、迷わず Kinesis Data Analytics を選んでください。,Kinesis,ja-JP,ja-JP
ある企業は、工場内に設置された数百のエッジデバイスを活用して、製造ラインからのストリームデータを収集しています。各データのサイズは約2KBですが、これを集計すると、毎日合計で500MBに達します。同社は、これらのストリームデータを取得し、保存するためのソリューションを導入する必要があります。このストリーミングデータのリアルタイム処理は必要としていないため、データ保存時に数分の遅延が生じても問題はありません。その際は、データは確実に失われることなく保存される必要があります。また、コストをできるだけ抑えることも求められています。さらに、取得したデータは10日以内に即座に利用可能とし、10日を超えたデータはアーカイブする必要があります。この要件を満たすために、最もコスト効率の良いソリューションは何でしょうか。① データ収集、②データ保存、③ライフサイクル管理,"1. データ収集：Amazon Data Firehose (旧 Kinesis Data Firehose)エッジデバイスからのストリームデータを受け取り、S3へ流し込みます。バッファリング: Firehose はデータを一定時間（最大15分）または一定量（最大128MB）溜めてから一括で S3 に書き出します。これが「数分の遅延は許容」という要件に完璧に合致し、S3 への書き込み回数を減らしてコストを抑えます。
2. データ保存：Amazon S3 (S3 Standard)届いたデータをそのままオブジェクトとして保存します。
3. ライフサイクル管理：S3 ライフサイクルポリシー；コストをさらに抑えるため、データの「鮮度」に合わせて保存場所を自動で移動させます。10日経過後: S3 Glacier Flexible Retrieval（または Glacier Deep Archive）へ移行するルールを設定します。理由: アーカイブ層に移動させることで、ストレージ単価を劇的に下げることができます。          ",Kinesis,ja-JP,ja-JP
ストリーミングデータを扱うための2つの主要サービス Kinesis Data Streams と Amazon Data Firehose があります。「データの通り道（低遅延）」として使われ、ミリ秒単位のリアルタイム性が求められる処理に向いている、さらにデータを一旦受け取って保持する「キュー」のような仕組みで、リアルタイム性: 非常に高い（70ミリ秒〜200ミリ秒）く、「シャード（Shard）」という単位でスループットを管理・増減させる必要がある（運用負荷が少しある）のは、Data Streams と Data Firehoseの どっちですか？主な用途: リアルタイムの不正検知、株価の即時分析、Lambdaと連携した即時処理。,Data Streams ,Kinesis,ja-JP,ja-JP
ストリーミングデータを扱うための2つの主要サービス Kinesis Data Streams と Amazon Data Firehose があります。以下の説明にマッチするのはどっちか？「データの配送車（フルマネージド）」データを収集して、S3やRedshiftなどのストレージに自動で流し込む（ロードする）のに特化しています。特徴: サーバーレス。シャード管理が不要で、データ量に合わせて自動スケーリングする。リアルタイム性: 数分程度の遅延がある（データを「バッファ」として一定量・一定時間溜めてから送るため）。管理: ほぼ不要。非常に楽。主な用途: ログデータのS3保存、データレイクへの蓄積、アーカイブ作成。「運用負荷を最小限に」「S3へ保存」「データ量に応じた課金」「数分の遅延は許容」,Data Firehose,Kinesis,ja-JP,ja-JP
デバイスからのデータをAmazon Kinesis Data Streamに取得して、ストリーミングデータをクエリ処理してS3バケットに保存するサービスは何？,Managed Service for Apache Flink（旧称：Kinesis Data Analytics）,Kinesis,ja-JP,ja-JP
デバイスからのデータをAmazon Kinesis Data Streamに取得して、ストリーミングデータをクエリ処理してS3バケットに保存することを、「Firehose」だけでは不十分なのか？,Kinesis Data Firehose: データのフォーマット変換（JSONからParquetなど）や簡単なLambda加工は得意ですが、複雑な分析クエリ（集計やウィンドウ処理）には向きません。,Kinesis,ja-JP,ja-JP
ストリーミングデータをリアルタイムに受け取る（取り込み）サービスと言えば何？,Kinesis Data Streams (KDS) ,Kinesis,ja-JP,ja-JP
ストリーミングデータをそのまま、または簡易変換してS3に流し込むサービスと言えば何？,Data Firehose,Kinesis,ja-JP,ja-JP
ストリーミングで流れているデータに SQLやクエリ を投げて加工するサービスと言えば何？,Managed Service for Apache Flink：以前は「Amazon Kinesis Data Analytics」という名前でしたが、現在は Amazon Managed Service for Apache Flink に統合されています。試験では古い名称で出てくることもあるので、両方覚えておくと安心です。,Kinesis,ja-JP,ja-JP
ストリーミングで流れているデータにおいて、「流れている最中に答え（平均値など）を出したい」なら必須となるサービスは何か？「とりあえず貯めて、あとでじっくり調べたい」なら Firehose だけで十分、という使い分けです。,Flink,Kinesis,ja-JP,ja-JP
ストリーミングで流れているデータにおいて、「流れている最中に答え（平均値など）を出したい」ならFlinkが必須ですが、「とりあえず貯めて、あとでじっくり調べたい」なら 何のサービスだけで十分ですか？,Firehose ,Kinesis,ja-JP,ja-JP
次の特徴はKinesisの何サービスですか？キーワード：リアルタイム処理、カスタムアプリ、シャード。データの「通り道」を作り、複数のアプリがリアルタイムでデータを読み取れるようにします。データを読み取った後に、LambdaやEC2上のカスタムアプリで「集計・加工・検知」などの複雑なロジックを実行したい場合に使います。24時間〜365日間データを保持できます（後から読み直せる）。管理: 「シャード」という単位でスループットを管理（プロビジョニング）します。,Data Streams (KDS),Kinesis,ja-JP,ja-JP
次の特徴はKinesisの何サービスですか？キーワード：ロード（流し込み）、バッファ、サーバーレス、S3/Redshift/OpenSearch。データを特定の送信先（S3、Redshift、OpenSearchなど）へ**「流し込む」**ことに特化しています。データの形式変換（JSONからParquetなど）や簡単な加工はできますが、基本は「保存」が目的です。データ保持: 保持機能はありません。届いたデータはすぐに送信先へ送られます。フルマネージドで自動スケーリングします（運用負荷が最小）。,Data Firehose (KDF),Kinesis,ja-JP,ja-JP
ストリーム処理は「データを複数のシャードに分散させて並列処理する」のが基本ですが、設計が悪いと、このバランスが崩壊して、シャード（データ流路）ごとの負荷が偏ります。**「過負荷でパンクしかけている道」**を何と呼びますか？特定のシャードにデータが集中し、CPU使用率やメモリ使用率が上限に達している状態。パーティションキーの偏り: 特定のキー（例：user_id: 123 だけが異常に多い）にリクエストが集中した。ハッシュ関数の偏り: 特定のシャードにデータが割り当てられやすいキー設定になっている。スループット制限: そのシャードからデータが読み込めなくなり、処理遅延（ラグ）が発生する。エラー発生: 「ProvisionedThroughputExceededException」などのスロットルエラーが出る。,ホットシャード (Hot Shard),Kinesis,ja-JP,ja-JP
ストリーム処理は「データを複数のシャードに分散させて並列処理する」のが基本ですが、設計が悪いと、このバランスが崩壊して、シャード（データ流路）ごとの負荷が偏ります。**「ガラガラでほとんど使われていない道」**を何と呼びますか？割り当てられたリソース（CPU/メモリ）に対して、処理すべきデータがほとんど流れていない状態。データの偏り: パーティションキーの設計により、特定のキーにはデータが集まり、他のキーには全くデータが流れない。過剰なシャード数: ストリーム全体のキャパシティを大きく見積もりすぎて、シャード数が多すぎる。リソースの無駄遣い: 処理能力に対して課金（または予約）をしている場合、コストが無駄になる。,コールドシャード (Cold Shard),Kinesis,ja-JP,ja-JP
一時的に特定のシャードが過負荷になっている場合、そのシャードを物理的に2つに分割して容量を増やすか、シャードを統合するか、どっちか？,分割,Kinesis,ja-JP,ja-JP
一時的に特定のシャードがコールドシャードになっている場合、そのシャードを物理的に2つに分割して容量を増やすか、シャードを統合するか、どっちか？,統合,Kinesis,ja-JP,ja-JP
Amazon Managed Service for Apache Flinkはデータ収録はできないのか？,できない：「流れてくるデータ（ストリームデータ）を、通過する瞬間にリアルタイムで加工・分析する」ための処理エンジン**です。そのため、データを入手するためには「蛇口（ソース）」となる他のサービスと組み合わせる必要があります。,Kinesis,ja-JP,ja-JP
Microsoftが開発した**「ネットワーク上のユーザーやPC、プリンターなどのあらゆる資源を一元管理するための仕組み」**で、会社などの組織における**「デジタル版の統合管理システム」**のようなものを何と呼ぶか？ユーザーとPCの一元管理として社員のアカウント（ID/パスワード）やPC、サーバー、プリンターなどの情報を1か所にまとめて登録したり、権限の設定と制御（アクセス管理）して「Aさんは経理のフォルダを見られるが、Bさんは見られない」といったアクセス権限を細かく設定し、情報漏洩を防ぎ、シングルサインオン（SSO）でPCに一度ログインするだけで、ファイルサーバーや共有プリンターなどを追加のパスワード入力なしで利用できます。,Active Directory,Active Directory,ja-JP,ja-JP
「AWS版のActive Directory」で、AWS上でActive Directoryを利用するためのサービスを何と呼ぶか？オンプレミスのADとの連携や、AWS環境でのシングルサインオンを実現します。試験のツボ: 「オンプレミスの既存ADアカウントを使ってAWSにログインしたい」というシナリオで登場します。ユーザー名とパスワードによってユーザーを認証する仕組み。Windows ADがユーザー管理で広く利用されている。,Directory Service,Active Directory,ja-JP,ja-JP
"AWSが提供する**「ID管理（ディレクトリ）サービスの総称」**で、一つのサービスを指すのではなく、以下の4つの異なる選択肢を含む「サービス群のパッケージ」の名前は何か？
AWS Managed Microsoft AD (本命)
Simple AD (安価・簡易版)
AD Connector (中継役)
Amazon Cloud Directory (開発者向け)",AWS Directory Service,Active Directory,ja-JP,ja-JP
Directory Serviceの3種類は何？シンプルな低レベルものから言え,Simple AD、AD Connector、AWS Managed Microsoft AD ,Active Directory,ja-JP,ja-JP
AWS Directory Serviceの3種類を、**「会社に新しい事務所（AWS支部）を出すときの、名簿と受付の作り方」**に例える。「コピー品で作った、独立した名簿」。支店を出すにあたって、**「本物（Microsoft製）ではないけれど、安くてよく似た機能の名簿（Samba）」**を独自に新しく作るイメージのサービスは何？安い！とにかく安いです。弱点は本店（オンプレミス）の名簿と連携して中身をチェックすることはできません。使い時は「本店とは関係なく、この支店（AWS内）だけで使う安い名簿が欲しい」とき。,Simple AD,Active Directory,ja-JP,ja-JP
AWS Directory Serviceの3種類を、**「会社に新しい事務所（AWS支部）を出すときの、名簿と受付の作り方」**に例える。「本店へつなぐ、ただの電話機」。支店には名簿を置かず、代わりに**「本店（オンプレミス）の受付へ直通する電話機（プロキシ）」**だけを置くイメージのサービスは何？支店に情報を置かないので、情報がバラバラにならず安全です。弱点は本店の電話が壊れたり、回線（専用線など）が切れたりすると、支店の受付もストップします。使い時は「名簿は本店（オンプレミス）にある一つだけでいい。AWS側には何も置きたくない」とき。,AD Connector,Active Directory,ja-JP,ja-JP
AWS Directory Serviceの3種類を、**「会社に新しい事務所（AWS支部）を出すときの、名簿と受付の作り方」**に例える。「本店の公認を受けた、本物の支店名簿」。「本店と同じメーカー（Microsoft）製の本物の名簿」**をAWS支店にも設置するイメージのサービスは何？本店と**「信頼関係」**を結ぶことができます。「本店名簿のハンコがあれば、支店名簿もパスしてOK」というルールが作れます。最強な点は、本店との回線が一時的に切れても、支店にある名簿で業務が継続できます。使い時は「大規模で、本店（オンプレミス）としっかり連携したい。でも管理（バックアップや更新）はプロ（AWS）に任せたい」とき。,AWS Managed Microsoft AD ,Active Directory,ja-JP,ja-JP
AWS Directory Serviceが提供するメニューの一つで、Workspaceを設置したVPCに構成することで、IAMユーザーでなくても、簡易にAmazon Workspaceなどに認証・アクセスが可能となるサービスは何？Active Directory（AD）と互換性のある機能を提供するマネージド型ディレクトリで、「本物のMicrosoft製ADまではいらないけれど、ADと同じようなユーザー管理やログインの仕組みを安く・手軽に使いたい」**という場合に最適な、軽量版ADです。,Simple AD,Active Directory,ja-JP,ja-JP
VPCに設置するもので、AWS Directory Serviceのメニューの一つで、既存のディレクトリを活かして、AWS環境へのアクセスを可能にするための、「オンプレミスのActive Directory（AD）とAWSを繋ぐための専用の電話交換機（プロキシ）」**のようなサービスは何？最大の特徴は、AWS側にユーザー情報を保存（同期）しないという点にあります。,AD Connector,Active Directory,ja-JP,ja-JP
AWS上で動作する**「本物のMicrosoft Windows Server Active Directory」**を、AWSが運用・管理してくれるフルマネージドサービスは何？「Simple AD」が互換ソフト（Samba）だったのに対し、こちらは「本物のAD」であるため、高い信頼性と高度な機能を備えています。,AWS Managed Microsoft AD ,Active Directory,ja-JP,ja-JP
アプリケーションにユーザー認証機能を付与したい場合は、「一般ユーザー（顧客）向けの認証」で 、Web/モバイルアプリに「サインアップ（会員登録）」や「サインイン（ログイン）」の機能を追加して、例えばFacebookやGoogle、AmazonなどのSNSアカウントでのログインもサポートするサービスは何？試験のツボ: 「BtoCアプリを作りたい」「SNSアカウントでログインさせたい」とあれば、ほぼ間違いなくこのサービスです。,Cognito,Active Directory,ja-JP,ja-JP
「複数アカウントへの一元ログイン」する場合、複数のAWSアカウントやビジネスアプリ（Salesforceなど）へのアクセスを一元管理し、シングルサインオンを提供するサービスは何？試験のツボ: AWS組織（AWS Organizations）を使っていて、「管理者が1つのログイン画面から各アカウントへアクセス権を配りたい」場合に推奨されるサービスです。,.IAM Identity Center (旧AWS SSO),Active Directory,ja-JP,ja-JP
「組織全体のログイン窓口を一つにして、ADのパスワードでAWSを使い倒したい！」「複数のAWSアカウントやAD（Active Directory）連携を一手に引き受ける「組織の玄関口」が欲しい」**という要件が来たら、どのサービスを使うべきか？「誰がどのアカウントにログインしたか」のログを一元化できるため、セキュリティ監査の面でも非常に喜ばれます。,.IAM Identity Center (旧AWS SSO),Active Directory,ja-JP,ja-JP
「一時的な通行証の発行」において、IAMユーザーやADで認証されたユーザーに対して、**一時的な制限付きの認証情報（トークン）**を発行するサービスは何か？試験のツボ: 「期限付きの権限を渡したい」「フェデレーション（外部認証連携）」というキーワードとセットで出題されます。,AWS Security Token Service (STS),Active Directory,ja-JP,ja-JP
"S3にアクセスしたい顧客ユーザに、STSで一時権限を与える全体フローを、誰が、誰に、何をする、の形式で答えろ？
①顧客ユーザーが何々？に、ユーザーIDとパスワードを提示し、認証を受ける。
②何々？が、顧客ユーザーの認証成功の証である「IDトークン/アクセストークン」を発行する。ここで認証工程は完了する。
③顧客ユーザーが、何々？に、取得したトークンを提示し、「S3アップロード用の一時権限をくれ」と要求する。
④何々？が、何々？に対して「このユーザーをロールAで承認してくれ」と要求する。
⑤何々？が、何々？に、そのユーザー専用の「一時的なアクセスキー・シークレット・セッショントークン」を生成する。
⑥何々？は、受け取った一時認証情報を、顧客ユーザーに渡す。
⑦顧客ユーザーは、S3一時認証情報を使って、S3へアクセスする。","STSを「直接」叩かせていない:、STSへの信頼関係はCognito（AWSのサービス間）に任せること！！！
①顧客ユーザーがCognitoに、ユーザーIDとパスワードを提示し、認証を受ける。
②Cognitoが、顧客ユーザーの認証成功の証である「IDトークン/アクセストークン」を発行する。ここで認証工程は完了する。
③顧客ユーザーが、Cognitoに、取得したトークンを提示し、「S3アップロード用の一時権限をくれ」と要求する。
④Cognitoが、STSに対して「このユーザーをロールAで承認してくれ」と要求する。
⑤STSが、Cognitoに、そのユーザー専用の「一時的なアクセスキー・シークレット・セッショントークン」を生成する。
⑥Cognitoは、受け取った一時認証情報を、顧客ユーザーに渡す。
⑦顧客ユーザーは、S3一時認証情報を使って、S3へアクセスする。""",Active Directory,ja-JP,ja-JP
一度の認証で、異なる複数のシステムやサービスを利用できるようにする仕組みを何と呼ぶか？もともとの「連邦」という言葉が「複数の州が集まって一つの国を作る」ことを意味するように、ITの世界では**「信頼関係にある複数のサービス間で、ユーザーの身元情報を共有する」**ことを指します。,「フェデレーション（Federation/ID連携）,Active Directory,ja-JP,ja-JP
オンプレミスで使い慣れた、あるいは信頼リスト（ホワイトリスト）に登録済みのIPアドレスをそのままAWSに持ち込む手法を何と呼ぶか？英5文字。「オンプレミスで利用していたIPアドレスをそのままAWSでも利用」「ホワイトリスト（信頼リスト）への影響を最小限にする」「サードパーティとのIP制限を維持する」,BYOIP（Bring Your Own IP）,Active Directory,ja-JP,ja-JP
AWSに対して提出する、「このIPアドレス範囲は本当に自社が所有しているものです」という証明書を何と呼ぶか？英３文字。BGP（ボーダーゲートウェイプロトコル）で使用されるAS（自律システム）番号とIPアドレスの組み合わせが正当であることを示す電子署名付きのデータです。,ROA: Route Origin Authorization：1. Route（ルート）「このIPアドレス（住所）へ行くための道筋」2. Origin（オリジン）**「出所」「起点」という意味です。具体的には、そのIPアドレスをインターネットに発信しているAS（Autonomous System：自律システム）**というネットワークの組織番号（例：AWSなら AS16509）を指します。3. Authorization（オーソライゼーション）**「正当な権限の付与」「認可」**です。,Active Directory,ja-JP,ja-JP
「オンプレミスのActive Directoryを使って、AWSマネジメントコンソールにログインしたい」**という要件でよく登場する認証方式です。一度のログインで、複数の異なるサービスを利用できるようにする（シングルサインオン：SSO）ための共通ルールで、XMLというデータ形式を使って、「このユーザーは本人確認済みですよ」という証明書（アサーション）をサービス間でやり取りすることを何認証と呼ぶか？英４文字。登場人物（3つの要素）①ユーザー（プリンシパル）: サービスを使いたい人。②IdP（アイデンティティ・プロバイダー）: 「身元を保証する側」例：Okta、 Azure AD (Entra ID)、 Google Workspaceなど。ユーザーのID/パスワードを管理している場所。③SP（サービス・プロバイダー）: 「サービスを提供する側」。例：AWSマネジメントコンソール、 Salesforce、 Slackなど。,SAML（Security Assertion Markup Language）：asserere（主張する、断言する）から来ています。意味: 「証言」や「言い切り」。ITでの役割: IDプロバイダー（GoogleやAzure ADなど）が、アプリに対して「この人は間違いなくAさんです！私が保証します！」と出す**「お墨付き（証明書）」**のことです。,Active Directory,ja-JP,ja-JP
オンプレミスADのIDで、AWSとオンプレ両方のリソースにアクセスさせたい、これを現在、AWSが最も推奨（ベストプラクティス）している且つ、最も標準的、かつ効率的なサービスの組み合わせは、①オンプレ-AWSの中継役となる何と、②アクセス一元管理する何、の組み合わせか？,"①中継役：AD Connector：「オンプレADへ認証を投げに行く中継ルート」を作る。
②アクセス一元管理：IAM Identity Center (旧 AWS SSO) ",Active Directory,ja-JP,ja-JP
"オンプレミスADのIDで、AWSとオンプレ両方のリソースにアクセスさせたい、これを古くからある 「直接的なフェデレーション（連携）」 の構成で実現する場合、以下の①と②に入るIAMの機能の組み合わせは何か？
①外部の認証基盤（ADFSなど）を「信頼できる発行元」として登録して、SAML等の証明書を受け取る窓口となる 。
②検証済みの外部ユーザーに対し、AWSリソースの操作に必要な「一時的な権限」を付与する","①IAM IDプロバイダー：登録に使うもの: メタデータドキュメント（XML形式）。登録場所: IAMの 「IDプロバイダー」 画面。結果: AWSが外部の認証サーバーを「信頼できる」と認識するようになる
②IAMロール",Active Directory,ja-JP,ja-JP
ネットワーク上の「住所録」や「社員名簿」のようなデータベース（ディレクトリサービス）を、コンピュータ同士が読み書き・検索するための**共通のルール（プロトコル）**のことを何と呼ぶか？英４文字。簡単に言うと、**「ユーザー名やパスワード、部署情報などを管理しているサーバーと会話するための共通言語」**です。大量のデータの中から、特定のユーザーを探し出す**「読み取り（検索）」**が圧倒的に速い。ネットワーク上の巨大な社員名簿を、高速で検索するための共通言語。,LDAP (Lightweight Directory Access Protocol) ,Active Directory,ja-JP,ja-JP
1980年代は DAP (Directory Access Protocol) という規格がありました。通信方式が非常に複雑で重く（OSI参照モデルという厳格なルールに基づいていた）、当時の非力なコンピュータ（PCやMac）で動かすには荷が重すぎました。そこで1990年代、ミシガン大学の研究者たちが、DAPの機能をスリム化し、より手軽な TCP/IP 上で動かせるように改良しました。この「軽量版」を何と呼ぶか？,LDAP,Active Directory,ja-JP,ja-JP
それ自体がフル機能のActive DirectoryのLDAPサーバーになって、AWS内から低遅延でこのマネージドADに対してLDAP認証し、ユーザーはオンプレミスのID/パスワードのまま、AWSマネジメントコンソールやAWS上のリソースにサインオンできるようにするディレクトリーサービスは何ですか？新たにIAMユーザーを作る必要はなく、既存のADグループに基づいてAWSの権限を割り当てられます。,AWS Managed Microsoft AD（正式名称：AWS Directory Service for Microsoft Active Directory）,Active Directory,ja-JP,ja-JP
試験で「オンプレミスADとの連携」が出た際、以下のキーワードが該当するAWSサービスは何か？「単に認証を転送したい」「オンプレADに一本化したい」,AD Connector：AD Connectorは「中継役」なので、自分自身でLDAPの問い合わせに答えられない、という点がこの問題の最大の落とし穴です。,Active Directory,ja-JP,ja-JP
試験で「オンプレミスADとの連携」が出た際、以下のキーワードが該当するAWSサービスは何か？「LDAPサポートが必要」「信頼関係を構築」「AWS側でもAD機能を使いたい」,AWS Managed Microsoft AD,Active Directory,ja-JP,ja-JP
試験で「オンプレミスADとの連携」が出た際、以下のキーワードが該当するAWSサービスは何か？「小規模」「安価」「Microsoftの本物機能は不要」,Simple AD,Active Directory,ja-JP,ja-JP
