FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
フェイルオーバーのマルチリージョン構成において、パッシブ側のリソースの準備状況を監視し、障害時にトラフィックを正常なパッシブ側へ迅速に切り替えるための機能は何ですか？,Route 53 Application Recovery Controller (ARC), Route53,ja-JP,ja-JP
障害の波及を抑えるために、アプリケーションを構成するリソース（EC2やASGなど）を論理的にグループ化した独立した単位を何と呼びますか？,セル (Cell), Route53,ja-JP,ja-JP
アプリケーション全体を構成するすべての「セル」をまとめ、復旧の進捗や準備状況をグローバルにチェックするための論理的な境界は何ですか？,リカバリグループ (Recovery Group), Route53,ja-JP,ja-JP
ヘルスチェックの対象となる、複数のセルにまたがって存在する同一種類のリソース（例：複数のALB）をグループ化したものは何ですか？,リソースセット (Resource Set), Route53,ja-JP,ja-JP
指定したリソースセットが、フェイルオーバー時に正常に稼働できる状態かを継続的に確認する仕組みは何ですか？,準備状況チェック (Readiness Check), Route53,ja-JP,ja-JP
リソースのクォータ（上限値）やスケーリングの準備ができているかを判定するための具体的な基準は何ですか？,準備状況ルール (Readiness Rule), Route53,ja-JP,ja-JP
ルーティングコントロールを管理し、極めて高い可用性（5つのリージョンで冗長化）を持つエンドポイントのセットは何ですか？,クラスター (Cluster), Route53,ja-JP,ja-JP
複数のルーティングコントロールを論理的にグループ化し、一括で管理するための管理画面（枠組み）は何ですか？,コントロールパネル (Control Panel), Route53,ja-JP,ja-JP
DNSの応答を「オン/オフ」することで、トラフィックをスタンバイリージョンへ手動または自動で切り替えるスイッチは何ですか？,ルーティングコントロール (Routing Control), Route53,ja-JP,ja-JP
誤った操作による全断を防ぐため、最低1つのセルが必ず「オン」になるよう制限をかける保護ロジックは何ですか？,安全ルール (Safety Rule), Route53,ja-JP,ja-JP
VPC内のリソースが、悪意のあるドメインや未許可のドメインに対してDNSクエリを送信することをブロックできる機能は何ですか？,Route 53 Resolver DNS Firewall, Route53,ja-JP,ja-JP
クライアントの代わりにネームサーバーへ問い合わせを行い、名前解決の結果をクライアントに提供する仕組みは何ですか？,リゾルバ (Resolver), Route53,ja-JP,ja-JP
ドメイン名に対応するIPアドレスなどの情報を保持しており、問い合わせに対して回答を返す役割を持つサーバーは何ですか？,ネームサーバー, Route53,ja-JP,ja-JP
言語対応、法規制（GDPR等）、国ごとのコンテンツ配信したいシーンにおいて、ユーザーの所属国で切り分けたいときのルーティング種類,位置情報ルーティング, Route53,ja-JP,ja-JP
複数リージョンの負荷分散、コスト最適化、トラフィックの微調整のシーンで、ユーザーの物理的な距離と負荷を制御したいときに使うルーティングは,地理的近接性ルーティング, Route53,ja-JP,ja-JP
「ドメインをロードバランサー（ALB）やCloudFrontに向ける」「ルートドメインで配信したい」「管理を楽にしたい」、でも AWSサービス（ALB/CloudFront）の背後のIPアドレスは頻繁に変わります。IPv4が変わっても自動追従させるためには、エイリアス有効/無効にして、なにレコードを設定すえるべきか？,"エイリアス: **有効（オン）**にする
レコードタイプ: Aレコードを設定する", Route53,ja-JP,ja-JP
「ドメインをロードバランサー（ALB）やCloudFrontに向ける」「ルートドメインで配信したい」「管理を楽にしたい」、でも AWSサービス（ALB/CloudFront）の背後のIPアドレスは頻繁に変わります。IPv6が変わっても自動追従させるためには、エイリアス有効/無効にして、なにレコードを設定すえるべきか？,"エイリアス: **有効（オン）**にする
レコードタイプ: AAAAレコードを設定する", Route53,ja-JP,ja-JP
ある企業は、自社のWebアプリケーションを外部のサードパーティが提供するホスティングサービスを利用してホストしています。現在、www.example.com というサブドメインへのアクセスを、当該サービスが提供するDNS名 external-app.hosting-provider.com へ転送する必要があります。このホスティングサービスは、IPアドレスを公開しておらず、提供されたDNS名を使用することが推奨されています。この要件を満たすために、Amazon Route 53で設定すべきレコードタイプと構成の組み合わせは、##################レコードを作成し、値にホスティングサービスのDNS名を指定する。,CNAME, Route53,ja-JP,ja-JP
「この『あだ名』に対する**『正規の名前（本当の名前）』**はこれですよ」と指し示す役割を持っており、「宛先のIPアドレスが頻繁に変わる可能性がある場合」や「外部サービスを利用する場合」**に使用するレコードタイプを何と呼ぶか？① 外部ホスティングサービスへの紐付け、自社のドメイン（例: blog.example.com）を、外部のブログサービス（例: hatenablog.com）などで運用したい場合。設定: blog.example.com の CNAME として user.hatenablog.com を指定。② AWS以外のロードバランサーやCDNの利用で、AWSの「エイリアスレコード」が使えない環境（他社クラウドやオンプレミスのロードバランサーなど）で、ホスト名を使って通信を転送したい場合。③ 複数ドメインの集約管理で、www.example.com、shop.example.com、app.example.com など複数のサブドメインを、すべて一つの運用管理用ドメイン lb-prod.example.net に向けたい場合。,CNAME, Route53,ja-JP,ja-JP
Amazon Route 53（DNSサービス）において、**「システムに障害が発生した際、自動的に予備のサーバーへトラフィックを切り替える」**ための仕組みで、簡単に言うと、**「メインが壊れたら、即座にサブへ逃げる」**という、可用性を高めるための「避難経路」を設定するのは何ポリシーですか？,フェイルオーバールーティングポリシー, Route53,ja-JP,ja-JP
"Route 53における「可用性を高めるための切り替え戦略」のフェールオーバー設定の２種類を説明せよ？
①＃＃＃＃＃＃＃＃＃＃ポリシーを用いた「アクティブ/パッシブ」
②＃＃＃＃＃＃＃＃＃＃を用いた「アクティブ/アクティブ（ラウンドロビン）」","フェイルオーバールーティングポリシーを用いた「アクティブ/パッシブ」
ポリシーを使わず、ヘルスチェックを用いた「アクティブ/アクティブ（ラウンドロビン）」", Route53,ja-JP,ja-JP
ドメイン名とIPアドレスの対応表（DNSレコード）を管理する場所のことで、インターネット上に公開されるDNS設定は、何ホストゾーンと呼ばれるか？用途: Webサイト（例: example.com）や、外部からアクセス可能なAPIサーバーの公開。インターネット全体。世界中のどこからでも、あなたのドメイン名を使ってサーバーのIPアドレスを特定できます。インターネットに繋がっている誰でもクエリを投げられるため、誰でもアクセス可能なサービスに向いています。,パブリックホストゾーン (Public Hosted Zone), Route53,ja-JP,ja-JP
ドメイン名とIPアドレスの対応表（DNSレコード）を管理する場所のことで、特定のVPC内でのみ有効な、プライベートなDNS設定を何ホストゾーンと呼ぶか？社内システム、VPC内のDBサーバー同士の通信、外部に公開したくない内部リソースの名前解決。関連付けられたVPC内のみ。インターネットからは一切アクセスできず、名前解決もできません。外部から隔離された「社内専用の電話帳」のようなものです。例えば、内部の db.internal.local という名前を、VPC内のEC2インスタンスだけが解決できるようにします。,プライベートホストゾーン, Route53,ja-JP,ja-JP
**VPC内で動く「DNSの通訳（リゾルバー）」**のことを何と呼ぶか？EC2インスタンスが「google.com」を見たい時や、「自社のプライベートホストゾーン（app.internal）」を見たい時、名前解決をしてくれます。VPCを新規作成すると、自動的にそのVPCのネットワーク内に隠れた状態で存在しています（これを「Amazon Provided DNS」と呼んだりします）。,Route 53 Resolver, Route53,ja-JP,ja-JP
Route 53 Resolver は、VPCという「壁」の内側にしか存在しません。オンプレからDNS名前解決のクエリを流し込むための「入り口」を何と呼ぶか？,インバウンドエンドポイント, Route53,ja-JP,ja-JP
Route 53 Resolver は、VPCという「壁」の内側にしか存在しません。AWS内からオンプレDNSへ問い合わせるための「出口」を何と呼ぶか？,アウトバウンドエンドポイント, Route53,ja-JP,ja-JP
Route 53 Resolverは、VPCを作った瞬間にAWS側が自動的に用意してくれている「デフォルトのDNS機能」です。そのRoute 53 Resolver が、「最初から標準装備されている機能」として存在しているのは、何の中か？,VPC, Route53,ja-JP,ja-JP
「インバウンドとアウトバウンドのエンドポイント（窓口）」を設置する場所は？ ベストプラクティスを答えろ。パブリックサブネットでも良いかといえば良いが、、、,EC2が含まれているVPC内に作る、**エンドポイント専用のプライベートサブネット。「DNSエンドポイントは、VPCの壁の門番なので、VPCの内側に置く」と覚えておけば間違いありません。, Route53,ja-JP,ja-JP
"オンプレミス アプリがEC2アプリとVPN通信確立するまでの全体フローにおいて、誰が、誰に、以下の行動するのか示せ？
①オンプレアプリが、＃＃＃＃＃に「app.internal のIPは？」という名前解決クエリを送信。
②＃＃＃＃＃が、条件付きフォワーダー設定に基づき、同クエリをAWSの＃＃＃＃＃へVPN経由で転送。
③＃＃＃＃＃が、VPC内の＃＃＃＃＃へクエリを受け渡し。
④＃＃＃＃＃が、プライベートホストゾーンを参照し、IPアドレスを解決してインバウンドエンドポイント経由で＃＃＃＃＃へ回答を返送。
⑤＃＃＃＃＃が、解決結果をオンプレアプリへ転送。
⑥オンプレアプリが、判明したIPアドレス(10.0.x.x)に対して、＃＃＃＃＃でTCP接続リクエスト(SYN)を送信。
⑦＃＃＃＃＃が、VPNトンネルを介して＃＃＃＃＃へパケットをルーティング。
⑧＃＃＃＃＃が、VPCのルートテーブルに従い、対象のEC2アプリ（のENI）へパケットを転送。
⑨EC2アプリが、セキュリティグループの許可を経てパケットを受信し、TCPのハンドシェイクを完了させて通信が確立。","オンプレから行くときは「オンプレDNS」が司令塔、AWS側の窓口が**「インバウンドエンドポイント」
①オンプレアプリが、オンプレDNSに「app.internal のIPは？」という名前解決クエリを送信。
②オンプレDNSが、条件付きフォワーダー設定に基づき、同クエリをAWSのインバウンドエンドポイントへVPN経由で転送。
③インバウンドエンドポイントが、VPC内のRoute 53 Resolverへクエリを受け渡し。
④Route 53 Resolverが、プライベートホストゾーンを参照し、IPアドレスを解決してインバウンドエンドポイント経由でオンプレDNSへ回答を返送。
⑤オンプレDNSが、解決結果をオンプレアプリへ転送。
⑥オンプレアプリが、判明したIPアドレス(10.0.x.x)に対して、オンプレカスタマーGW経由でTCP接続リクエスト(SYN)を送信。
⑦オンプレGWが、VPNトンネルを介してVGWへパケットをルーティング。
⑧VGWが、VPCのルートテーブルに従い、対象のEC2アプリ（のENI）へパケットを転送。
⑨EC2アプリが、セキュリティグループの許可を経てパケットを受信し、TCPのハンドシェイクを完了させて通信が確立。", Route53,ja-JP,ja-JP
"AWSからオンプレミスへVPN接続する全行程フロー
①EC2アプリが、VPC内の＃＃＃＃に「onpre-app.local のIPは？」という名前解決クエリを送信。
②＃＃＃＃が、設定された「転送ルール」に基づき、同クエリを＃＃＃＃へ受け渡し。
③＃＃＃＃が、VPN経由でオンプレミス側の＃＃＃＃へクエリを転送。
④＃＃＃＃が、自身の管理ドメインを参照してIPアドレスを解決し、アウトバウンドエンドポイント経由で＃＃＃＃へ回答を返送。
⑤＃＃＃＃が、解決結果をEC2アプリへ転送。
⑥EC2アプリが、判明したIPアドレス(192.168.x.x)に対して、VPCのルートテーブルに基づき、＃＃＃＃にTCP接続リクエスト(SYN)を送信。
⑦＃＃＃＃が、VPNトンネルを介してオンプレミス側の＃＃＃＃へパケットを転送。
⑧＃＃＃＃が、内部ネットワークのルーティングに従い、対象のオンプレアプリへパケットを転送。
⑨オンプレアプリが、ファイアウォールの許可を経てパケットを受信し、TCPのハンドシェイクを完了させて通信が確立。","AWSから行くときは「Route 53 Resolver」が司令塔、AWS側の窓口が**「アウトバウンドエンドポイント」
①EC2アプリが、VPC内のRoute 53 Resolverに「onpre-app.local のIPは？」という名前解決クエリを送信。
②Route 53 Resolverが、設定された「転送ルール」に基づき、同クエリをアウトバウンドエンドポイントへ受け渡し。
③アウトバウンドエンドポイントが、VPN経由でオンプレミス側のDNSリゾルバーへクエリを転送。
④オンプレミスDNSが、自身の管理ドメインを参照してIPアドレスを解決し、アウトバウンドエンドポイント経由でRoute 53 Resolverへ回答を返送。
⑤Route 53 Resolverが、解決結果をEC2アプリへ転送。
⑥EC2アプリが、判明したIPアドレス(192.168.x.x)に対して、VPCのルートテーブルに基づき、VGWにTCP接続リクエスト(SYN)を送信。
⑦VGWが、VPNトンネルを介してオンプレミス側のオンプレGWへパケットを転送。
⑧オンプレGWが、内部ネットワークのルーティングに従い、対象のオンプレアプリへパケットを転送。
⑨オンプレアプリが、ファイアウォールの許可を経てパケットを受信し、TCPのハンドシェイクを完了させて通信が確立。", Route53,ja-JP,ja-JP
このサービスのビジュアルエディターは、トラフィックポリシーを作成する際に使用されます。何のサービスか？このトラフィックポリシーには、設定するルーティングに関する情報が含まれます。具体的には、使用するルーティングポリシーや、各EC2インスタンスのIPアドレス、各ELBロードバランサーのドメイン名など、DNSトラフィックのルーティング先となるリソースが含まれます。また、ヘルスチェックをエンドポイントに関連付けることができ、Route 53が正常なリソースにのみトラフィックをルーティングするように設定することも可能です。これにより、複雑なルーティングを視覚的に設定することができます。,トラフィックフロー, Route53,ja-JP,ja-JP
ユーザーのパブリックインターネット区間を最短にし、すぐにAWSのグローバルネットワークに引き込むサービスは何か？これにより、TCPの3ウェイ・ハンドシェイクがエッジロケーション（ユーザーの近く）で完了するため、接続開始までの時間が劇的に短縮されます。,Global Accelerator, Route53,ja-JP,ja-JP
「動画や音声のデータを、低遅延でリアルタイムにインターネット送信するためのプロトコル」**は何か？英４文字。もともとは Macromedia（現在の Adobe）が Flash Player とサーバーの間でデータをやり取りするために開発したもので、現在はライブ配信の「アップロード（発信）」段階でデファクトスタンダードとして使われています。L4（トランスポート層）TCPを利用するプロトコルなので、バランサーには NLB（Network Load Balancer） が必要です。TCP接続を高速化する Global Accelerator と組み合わせることで、世界中からのライブ配信を安定させることができます。現在、CloudFrontは標準では、このプロトコルはサポートされていない（過去にはありましたが、現在はHLSなどが主流です）。,RTMP（Real-Time Messaging Protocol）, Route53,ja-JP,ja-JP
「最高品質のストリーミング」＝「安定した高速ネットワーク経路」が必要な場合、何と何のサービスを組み合わせるのが最強の布陣になるか？,**「Global Accelerator + NLB」, Route53,ja-JP,ja-JP
AWS Global Acceleratorが対応している通信プロトコルは、何と何か？SAA試験の観点では、**「CloudFront（主にHTTP/HTTPS）でカバーできない通信を、Global Acceleratorが担当する」**という棲み分けを理解しておくことが合格への鍵となります。Global Acceleratorの役割は、OSI参照モデルでいう**第4層（トランスポート層）**において、ユーザーとAWS間のネットワーク経路を最適化することです。,"①TCP: Webアプリケーションはもちろん、先ほどの RTMP（ライブ配信）、データベース接続（Direct Connectを使わない場合）、各種API通信などを高速化します。
②UDP: オンラインゲーム、ボイスチャット（VoIP）、ストリーミングメディア、IoTデバイスからのデータ送信など、リアルタイム性が極めて重要な通信に効果を発揮します。", Route53,ja-JP,ja-JP
