FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
1つのプリンシパルエンティティ (ユーザー、グループ、またはロール) に埋め込まれた固有ポリシーで、プリンシパルエンティティにアタッチすることができるIAMポリシーのタイプを何ポリシーと呼ぶか。特定の誰かに直接書いた、使い回せない権限。キーワードは「埋め込み（一体化）」を実現、または管理するためのAWSサービス（または機能）は何か？,インラインポリシー,IAM,ja-JP,ja-JP
リソースにアクセス許可する場合に設定する、「何ができるか」を決める、「誰がこのロールを借りれるか」をきめる、２種類のタイプのポリシーは何を実現、または管理するためのAWSサービス（または機能）は何か？,"「何ができるか」を決めるための、許可ポリシー＝アイデンティティベースポリシー
「誰がこのロールを借りれるか」を決めるための、信頼ポリシー＝リソースベースポリシーの一種",IAM,ja-JP,ja-JP
IAMアイデンティティ(ユーザー、ユーザーのグループ、ロール) にアタッチされるポリシーで、そのアイデンティティが実行できる内容 (そのアクセス許可) を指定できるポリシーのタイプは何ベースのポリシー。「着ぐるみがダンスしてよいという許可ポリシー」がこれに当たります。を実現、または管理するためのAWSサービス（または機能）は何か？,ユーザーベース（アイデンティティベース）のポリシー,IAM,ja-JP,ja-JP
AWSリソースにアタッチされるポリシーであり、リソースに対するアクセス権限設定を実行するもので、例えばAmazon S3のバケットポリシー、ロールの信頼ポリシーのように、JSON形式のドキュメントで定義されたインラインポリシーをリソースにアタッチして利用します。このポリシータイプは何ベースのポリシーか？「着ぐるみの外側のチャック（信頼ポリシー）」や「S3のドアの看板（バケットポリシー）」がこれに当たります。を実現、または管理するためのAWSサービス（または機能）は何か？,リソースベースのポリシー,IAM,ja-JP,ja-JP
AWSリソースへのアクセス許可・拒否を設定する通常のIAMポリシーのことで、許可するアクション範囲を設定する効果は何ポリシー。このロールを借りた人が「S3を見れる」「EC2を止めれる」などの実務的な権限を決めます。特徴: Principal は無し。 Actionは s3:GetObject など様々。「着ぐるみの内ポケットに入っている指示書」を実現、または管理するためのAWSサービス（または機能）は何か？,許可ポリシー：アイデンティティベースポリシー,IAM,ja-JP,ja-JP
特定のユーザーやリソースへのアクセスを許すための前提となる信頼を形成する効果は何ポリシー？このポリシーが付与されているロールに基づいて、権限を委譲することができる。特徴: Principal が必須。 Actionは sts:AssumeRole 固定。リソースベースポリシーの一種（ロールというリソースを誰に貸すか）。「着ぐるみの背中のチャック（誰が入って良いか）」の正体ですね。を実現、または管理するためのAWSサービス（または機能）は何か？,信頼ポリシー,IAM,ja-JP,ja-JP
AWSは、「誰が（人かプログラムか）」に関わらず、権限を直接渡すのは危険だと考えました。そこで、権限は「空の着ぐるみ（ロール）」に入れて置いておく。「信頼」された者だけが、一時的にその着ぐるみを着て作業する。終わったら脱ぐ（鍵が無効になる）。という共通の安全な手順を作ったのです。このシーンで、空の着ぐるみがやって良いことが書かれており、その効果を出せるのは何ポリシーというを実現、または管理するためのAWSサービス（または機能）は何か？,許可ポリシー：何することを許可するかってこと。空の着ぐるみが「やって良いこと」を定義し、実際にその効果（パワー）を発揮させるのは、**許可ポリシー（アイデンティティベースポリシー）**です！,IAM,ja-JP,ja-JP
AWSは、「誰が（人かプログラムか）」に関わらず、権限を直接渡すのは危険だと考えました。そこで、権限は「空の着ぐるみ（ロール）」に入れて置いておく。「信頼」された者だけが、一時的にその着ぐるみを着て作業する。終わったら脱ぐ（鍵が無効になる）。という共通の安全な手順を作ったのです。このシーンで、空の着ぐるみに入って良い人やサービスが書かれたリストによって、入れるという効果が発生するポリシーを何ポリシーというを実現、または管理するためのAWSサービス（または機能）は何か？,信頼ポリシー：誰を信頼するのかってこと：「着ぐるみのチャック（入り口）」を管理する、最も重要な門番の役割ですね。,IAM,ja-JP,ja-JP
この信頼ポリシーに書かれる「許可された相手やサービス」のことを何と呼ぶを実現、または管理するためのAWSサービス（または機能）は何か？, Principal（プリンシパル）,IAM,ja-JP,ja-JP
IAMポリシー記述方法。ポリシーの本体（声明文）の開始です。[] で囲まれているので、複数の命令を並べることも可能です。何と書く。を実現、または管理するためのAWSサービス（または機能）は何か？,Statement,IAM,ja-JP,ja-JP
IAMポリシー読み方。ポリシー判断する語呂合わせを実現、または管理するためのAWSサービス（または機能）は何か？,"主語（Principal）なきゃ本人AMポリシー、
リソースなきゃ信頼ポリシー（ロール貸出用）、
両方ありゃバケット（リソース）",IAM,ja-JP,ja-JP
IAMポリシー読み方。IAMポリシー（本人用）の時の、Principal有り無し、Resource有り無し、Action記述内容を実現、または管理するためのAWSサービス（または機能）は何か？,Principal無し、Resource有り、Actions3:GetObject など,IAM,ja-JP,ja-JP
IAMポリシー読み方。バケットポリシー（リソース用）の時の、Principal有り無し、Resource有り無し、Action記述内容を実現、または管理するためのAWSサービス（または機能）は何か？,Principal有り、Resource有り、Actions3:GetObject など,IAM,ja-JP,ja-JP
IAMポリシー読み方。信頼ポリシー（ロール貸出用）の時の、Principal有り無し、Resource有り無し、Action記述内容を実現、または管理するためのAWSサービス（または機能）は何か？,Principal有り、Resource無し、Action sts:AssumeRole 固定：Assume（アシューム）＝「あ、修得（ア・シュウトク）！」「あ、」：一時的に（パっと思い立った時だけ）「修得（シューム）」：別のスキル（権限）を身につける,IAM,ja-JP,ja-JP
バケットポリシーは、「そのバケット自身に貼ってあるんだから、リソースは自分に決まってるじゃん！」と思いますよね。実はここにはS3特有の理由があります。ではResourceには、何を書くのか？を実現、または管理するためのAWSサービス（または機能）は何か？,"「バケットそのもの」なのか「バケットの中のファイル（オブジェクト）」なのかを明記する
バケット内のすべてのファイル: arn:aws:s3:::my-bucket/*
特定のフォルダの中だけ: arn:aws:s3:::my-bucket/images/*",IAM,ja-JP,ja-JP
IAMポリシー読み方。Principal があるときは、何ベースポリシーになるか。何を決めている文なのか。を実現、または管理するためのAWSサービス（または機能）は何か？,"リソースベースポリシーか信頼ポリシー。
「誰が来てもいいか」をリソース側で決めています。",IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,"アイデンティティベースポリシー（IAMユーザー/ロール用）。
「これを持つ本人が何ができるか」を決めています。",IAM,ja-JP,ja-JP
IAMポリシー読み方。一箇所でも Deny があり、他はすべてAllowの場合は許可？拒否？を実現、または管理するためのAWSサービス（または機能）は何か？,拒否,IAM,ja-JP,ja-JP
IAMポリシー読み方。Deny がなく、Allow がある場合は、許可？拒否？を実現、または管理するためのAWSサービス（または機能）は何か？,許可,IAM,ja-JP,ja-JP
IAMポリシー読み方。Deny も Allow もない場合は、許可？拒否？を実現、または管理するためのAWSサービス（または機能）は何か？,拒否,IAM,ja-JP,ja-JP
"IAMポリシー読み方。条件はIpAddress: ""1.1.1.1""、EffectはAllow、の場合、1.1.1.1 はどうなるを実現、または管理するためのAWSサービス（または機能）は何か？",1.1.1.1 だけ許可,IAM,ja-JP,ja-JP
"IAMポリシー読み方。条件はIpAddress: ""1.1.1.1""、EffectはDeny、の場合、1.1.1.1 はどうなるを実現、または管理するためのAWSサービス（または機能）は何か？",1.1.1.1 は絶対ダメ,IAM,ja-JP,ja-JP
"IAMポリシー読み方。条件はNotIpAddress: ""1.1.1.1""、EffectはDeny、の場合、1.1.1.1 はどうなるを実現、または管理するためのAWSサービス（または機能）は何か？",1.1.1.1 以外はすべて拒否（＝1.1.1.1だけOK）,IAM,ja-JP,ja-JP
"IAMポリシー読み方。Resource の末尾に「/*」がない場合、""Resource"": ""arn:aws:s3:::my-bucket""これは何をすることが可能になる？を実現、または管理するためのAWSサービス（または機能）は何か？",バケット自体への操作。一覧表示 ListBucket などが可能になる,IAM,ja-JP,ja-JP
"IAMポリシー読み方。Resource の末尾に「/*」がある場合、""Resource"": ""arn:aws:s3:::my-bucket/*""これは何をすることが可能になる？を実現、または管理するためのAWSサービス（または機能）は何か？",バケットの中身（オブジェクト）への操作（読み書き GetObject、 PutObject）が可能になる,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAMアクセスアナライザー,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAMアクセスアドバイザー,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAM Access Analyzer,IAM,ja-JP,ja-JP
「防犯カメラ」        動的（操作の記録）        「14時05分に、Aさんがこのバケットの中身を見たよ」という事実を知らせるサービスを実現、または管理するためのAWSサービス（または機能）は何か？,AWS CloudTrail,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。すべてのユーザーの認証情報が記載されたレポート。出力内容は、全ユーザーのパスワード/MFA状況のCSVを実現、または管理するためのAWSサービス（または機能）は何か？,Credential Report：Incredible（インクレディブル）：信じられないほどすごい。Credit（クレジット）：相手を信じて、後払いを許すこと。,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。IAMのユーザー、グループ、ロール、ポリシーの変更履歴、構成変更を管理するサービスはなに？「インフラの台帳」であると同時に、**「認証設定の履歴管理台帳」**でもあります。インフラだけでなく、IAMの設定変更もキャッチして「変更履歴」を残し、「コンプライアンス違反（MFAなし等）」をチェックできる非常に強力なツールです。を実現、または管理するためのAWSサービス（または機能）は何か？,Config,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。各種アカウントアクティビティやAPIコールをログに記録し、モニタリングするサービスは何？（操作の記録）:「誰がログインに失敗したか」「誰がポリシー変更のAPIを叩いたか」というイベントを記録。**「犯人探し」**や「いつ実行されたか」に強い。を実現、または管理するためのAWSサービス（または機能）は何か？,CloudTrail,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAMポリシーシミュレータ,IAM,ja-JP,ja-JP
IAMユーザーに対して、付与可能な権限範囲をあらかじめ制限するために設定する権限境界（アクセス許可の境界）をつけるために、既存の「IAMポリシー」を、ユーザーやロールに対して**「境界（Boundary）として設定する」という「設定モード」**の名前を何というか？「着ぐるみがどれだけパワーアップしても、絶対に超えられない『限界の枠』」。Keyは「権限の委譲」と「特権昇格の防止」「最大権限（Maximum permissions）の制限」「Allow されるのは両方の共通部分のみ」。同類のSCP (Service Control Policy) は「誰が、どの範囲を管理するか」**というスケールが違い、**「会社として、このアカウントではこれ以外のことはさせない」**という最強の禁止令です。を実現、または管理するためのAWSサービス（または機能）は何か？,Permissions boundary,IAM,ja-JP,ja-JP
「会社として、このアカウントではこれ以外のことはさせない」**という最強の禁止令で、つまりサービスをコントロールするためのポリシーを何ポリシーと呼ぶか？ルートユーザーすら制限されます。（例：ルートユーザーであっても、特定のリージョン以外は使えないようにする等）。個別のユーザーがどんなに「許可ポリシー」を持っていても、このポリシーで拒否されていれば何もできません。を実現、または管理するためのAWSサービス（または機能）は何か？,SCP (Service Control Policy) ,IAM,ja-JP,ja-JP
S3にあるバケット「bucket-pingt」を管理するためのIAMユーザーを作成したい。このユーザーはマネジメントコンソールからもアクセスする必要があり、オブジェクトの取得および削除は行うがアップロードは行わない。このユーザーにアタッチするIAMポリシーとして、記述すべきアクションは機能の実行権限のGetObjectとDeleteObjectだけでよいか？を実現、または管理するためのAWSサービス（または機能）は何か？,ダメ。操作画面の表示権限: s3:ListBucketも必要。マネジメントコンソール（Web画面）は、GUI（グラフィカルユーザーインターフェース）です。人間が画面で操作する際、一覧を見てファイルを選択する」 という動作の裏側で動いているのが s3:ListBucket です。これがないと、画面上にはファイルが1つも表示されず、「アクセス権限がありません」というエラーメッセージだけが出てしまい、「取得」や「削除」のボタンを押すこと自体ができなくなります。,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAM Access Analyzer：門番の役割,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAM Access Advisor：お掃除の役割,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAM Roles Anywhere ,IAM,ja-JP,ja-JP
AWSにおいて、認証を受けて操作を行う「人」や「役割」など、IAMポリシーによる認可の対象となる主体を何と呼ぶか？を実現、または管理するためのAWSサービス（または機能）は何か？,プリンシパル（Principal）,IAM,ja-JP,ja-JP
アプリケーションの負荷に応じて、EC2インスタンスの数を自動的に増減させ、可用性とコストを最適化する機能は何か？,Auto Scaling等でインスタンスが動的に増減するたびに個別のプリンシパルとして登録・管理することは、設定コストが膨大になり、セキュリティ管理上も非効率だから。,IAM,ja-JP,ja-JP
EC2インスタンスがIAMロールの権限を利用する際、そのロールをEC2に受け渡すために必要となる「仲介役（コンテナ）」の役割を持つものは何か？,インスタンスプロフィール（Instance Profile）,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,EC2はあくまで「リソース（物）」であり、IAMの主体である「プリンシパル」ではないため。IAMロールというプリンシパルから権限を「一時的に借用」する仕組みにすることで、永続的な認証情報をサーバー内に保存せず、安全かつ柔軟に権限を管理できるから。,IAM,ja-JP,ja-JP
EC2サービスにはポリシー付与できるが、EC2インスタンスには付与できない。EC2インスタンスにはIAMロールを付与した　何々？を使って他サービスにアクセスさせる。を実現、または管理するためのAWSサービス（または機能）は何か？,インスタンスプロフィール（Instance Profile）,IAM,ja-JP,ja-JP
IAMデータベース認証を利用するために、EC2インスタンスに対して行うべき設定は、IAMデータベース認証の権限を持つ「IAMロール」を作成し、何々？を通じてEC2インスタンスにアタッチすること。加えて、RDS DBインスタンス側でIAMデータベース認証を「有効化」する必要がある。を実現、または管理するためのAWSサービス（または機能）は何か？,インスタンスプロフィール（Instance Profile）,IAM,ja-JP,ja-JP
「EC2インスタンスが、自分自身の情報を自分自身で確認するための専用窓口」であり、**すべてのEC2インスタンスの内部で「最初から動いている裏方のEC2専用のオンデバイス・サービス」を何と呼ぶか？英４文字。EC2内部からのみアクセス可能な特殊な住所（IPアドレス）として存在しており、サーバーの設定や認証情報を取得するために使われます。IAM認証情報の配布（最も重要）EC2に「インスタンスプロフィール（IAMロール）」を付与すると、IMDS経由で**「一時的なセキュリティ認証情報（アクセスキーなど）」**がアプリに渡されます。これにより、プログラム内にパスワードを書かなくても、安全にS3やRDSへアクセスできるようになります。**です。を実現、または管理するためのAWSサービス（または機能）は何か？,IMDS（Instance Metadata Service：インスタンスメタデータサービス）,IAM,ja-JP,ja-JP
EC2インスタンス専用の「内部向け情報提供サービス」で、一般的には「データについてのデータ（付随情報）」という意味ですが、EC2ではインスタンスに関する詳細な以下の情報を提供するサービスは何か？インスタンスID、プライベートIPアドレス、パブリックIPアドレス（あれば）、アベイラビリティーゾーン、セキュリティグループ名、IAMロールに紐付いた「一時的な認証情報（アクセスキーなど）」,インスタンスメタデータ,IAM,ja-JP,ja-JP
インスタンスプロフィールが扱える情報は何か？,ロールの定義のみ,IAM,ja-JP,ja-JP
IMDSが扱える情報は何か？①ネットワーク上の住所です。②その EC2 インスタンスを一意に識別するための識別子です。③外部サービス（S3 や RDS）を操作するための「使い捨ての通行証,自身の IP、ID、一時的なアクセスキー,IAM,ja-JP,ja-JP
インスタンスがRDSにアクセスする方法は２つある。１つは従来の方法で固定パスワードを使用する、２つめはパスワードレスのIAMデータベース認証である。１つ目の従来方式における、インスタンスがうかがう、２つの登場サービスは何々？と何々？ですかを実現、または管理するためのAWSサービス（または機能）は何か？,"IMDS：SSMへ行くための「一時的な鍵」をもらう窓口。
SSMのパラメータストア：「DBパスワード」を安全に預かっている金庫。",IAM,ja-JP,ja-JP
インスタンスがRDSにアクセスする方法は２つある。１つは従来の方法で固定パスワードを使用する、２つめはパスワードレスのIAMデータベース認証である。2つ目のIAMデータベース認証に登場するサービスは何々？ですかを実現、または管理するためのAWSサービス（または機能）は何か？,IMDS：一時的な署名トークンをもらう窓口。,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,RDSへのアクセス権限を持つ「IAMロール」を、インスタンスプロファイルとして付与する。,IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,"①EC2に、DB接続を許可する「IAMロール」をアタッチする。
②RDSで「IAMデータベース認証」を有効化する。
EC2インスタンスは「IAMロール」を直接持つことができません。そのため、一度「インスタンスプロフィール」という箱にロールを入れ、その箱をEC2にガチャンと装着する（アタッチする）という手順を踏んでいます。",IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,"AutoScalingで増加したEC2インスタンスがIAMデータベース認証方式でRDSへアクセスする全体フロー
①管理者が、起動テンプレートに、インスタンスプロフィール（IAMロール）を設定として登録しておく。
②既存EC2インスタンスの負荷増大時、Auto Scalingが、起動テンプレートを元にIAMロールが付与された状態でEC2インスタンスを起動。
③新しく増えたEC2インスタンスが、「自分に付与されているロールの一時的な認証情報（アクセスキー、シークレットキー、トークン）をちょうだい」と、IMDS (メタデータ)にリクエスト。
④IMDSが、新しく増えたEC2インスタンスに、一時的なアクセスキー、シークレットキー、トークンを渡す。
⑤新しく増えたEC2インスタンスが、受け取った認証情報（アクセスキー、シークレットキー、トークン）を使い、DB接続リクエストをRDSインスタンスに送信。
⑥RDSインスタンスが、「この一時的な鍵（認証情報（アクセスキー、シークレットキー、トークン））は正しいか？」をIAMサービスに確認。
⑦検証OKならば、RDSインスタンスが、新しく増えたEC2インスタンスに、データベース接続を許可。",IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,"
①管理者は、SSMパラメータ読み取りとKMS復号を許可するIAMポリシーをIAMロールにアタッチし、インスタンスプロファイルを作成する。
②管理者は、作成したインスタンスプロファイルを、EC2起動テンプレートのIAMロール設定に紐付ける。
③EC2インスタンス起動時、EC2インスタンスはインスタンス内のメタデータサービス (IMDS) を通じて、自身に割り当てられた一時的なセキュリティトークンを自動取得する。
④EC2上のアプリは、取得したトークンを使用し、AWS SDK経由でパラメータ名（例: /db/pass）を指定して、SSMパラメーターストアから取得リクエストを送る。
⑤SSMがIAMロールの権限を検証し、KMSを使用してパラメータ値を復号して、EC2上のアプリに平文で返却する。
⑥EC2上のアプリが、メモリ上で受け取った認証情報を使用して、データベースへのコネクションを確立する。",IAM,ja-JP,ja-JP
AWS上の大量のサーバー（EC2）やオンプレミスのサーバーを、一箇所からまとめて管理・運用するためのサービスは何か？英３文字。昔は「Simple Systems Manager」という名前だったので、その名残で呼ばれていますが、現在は機能が非常に多岐にわたる巨大な管理サービスになっています。,SSM（AWS Systems Manager）,IAM,ja-JP,ja-JP
EC2インスタンスがDBにアクセスするには、通行書セキュリティートークン、DBパスワードが必要です。通行書セキュリティートークンは何々？サービスからもらって、DBパスワードはSSMの何々？機能からもらうか？を実現、または管理するためのAWSサービス（または機能）は何か？,"通行書セキュリティートークンはIMDS
DBパスワードはSSMのパラメータストア",IAM,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAMデータベース認証,Organization,ja-JP,ja-JP
「IAMデータベース認証」という大きな仕組みの中の登場人物で、「このEC2は、RDSに繋ぐ権限（ロール）を持っているよ」という証明書ホルダー（設定）は何か？,インスタンスプロフィール,Organization,ja-JP,ja-JP
「IAMデータベース認証」という大きな仕組みの中の登場人物で、アプリが「パスワードの代わりになるトークン（署名）を生成したいから、一時的な鍵をちょうだい！」とリクエストしていく先の発行窓口は何サービスか？を実現、または管理するためのAWSサービス（または機能）は何か？,IMDS,Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,IAMデータベース認証,Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,"①S3バケットポリシーの設定：まず、バケットがある「アカウントA」側で、**「外のアカウントB（の特定の人や役割）に、うちのバケットを触らせてあげるよ」**という許可証をバケットに貼ります。これを**「バケットポリシー」**と呼びます。
②IAMポリシーの設定（アカウントB）次に、実際にアクセスするユーザーがいる「アカウントB」側で、そのユーザー（またはロール）に**「アカウントAのバケットにアクセスしに行っていいよ」**という許可を与えます。これを**「IAMポリシー」**と呼びます。",Organization,ja-JP,ja-JP
99.999999999%（11ナイン）の耐久性を備え、インターネット上のどこからでもデータを保存・取得できるオブジェクトストレージサービスは何か？,"① バケット（S3）、専用金庫（Secrets Manager）：「大きな箱（バケット）」や「専用金庫（シークレット）」を**「他の人（別アカウント）と共有したい」**時に使うポリシー。合言葉: 「外の人（別アカウント）にも箱を開けさせてあげる」
② SQS / SNS
③ KMS / Lambda「Lambdaは誰に呼ばれるか決めておく」""",Organization,ja-JP,ja-JP
マイクロサービスや分散システムを疎結合化するための、フルマネージドなメッセージキューイングサービスは何か？,"SQS所有者アカウントがSQSリソースにリソースベースポリシーを設定
SQSアクセスしに行くアカウントがアイデンティティベースポリシーの許可ポリシーを設定",Organization,ja-JP,ja-JP
IAMポリシーは「自分のアカウント内のユーザーやロール」に付けるものですが、他社のアカウントには直接付けられるか？を実現、または管理するためのAWSサービス（または機能）は何か？,つけられない,Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,SQSやSNSなどのリソースを作成した際、デフォルトで付与されるリソースポリシーは、通常**「同じアカウント内のすべてのIAMエンティティに対して、アクセスを拒否しない」**という内容になっているからです。デフォルトの状態: 門B（リソース側）は「身内（同じアカウント）なら、門A（IAM側）で許可をもらっている人なら通していいよ」という、半分開いたような状態になっています。,Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,送信側の「IAMロール」への許可設定に加えて、追加で**「KMSのキーポリシー」**の設定が必要になります。同じアカウント内であっても、**CMK（カスタマーマネージドキー）で暗号化されているリソース（SQSやSNSなど）にアクセスする場合、通常の「IAMロール ＋ リソース（SQS/SNS）」の評価論理だけでは完結しません。「鍵を開ける許可」**が独立して必要になるからです。,Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,バケットポリシーで許可するのが一般的。ただし、アカウントAのユーザーが自分の権限を管理するためにアカウントA側のIAMポリシーでも許可を持っていることが実務上多いため、「両方設定する」という説明がなされることが多い（※技術的にはバケットポリシーのみでも可能）。,Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,"①「IAMポリシー」で直接許可する（ロールを作らない）
②「S3操作用ロール」を作成し、ユーザーにそのIAMロールを「引き受け（Assume）」させる方法です。",Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,キーポリシーが絶対。IAMポリシーで許可しても、キーポリシーで許可されていなければ使えない。,Organization,ja-JP,ja-JP
AWSリソースへのアクセスを安全に管理し、誰がどのリソースにどのような操作を許可するかを定義するサービスは何か？,"①リソースベースのポリシー（SQSアクセスポリシー、S3バケットポリシーなど）
②IAMロールを探す。",Organization,ja-JP,ja-JP
"Organizationで出来ること３つ。虫食い
①統制：何々？の一元管理。SCPによる「ガードレールの設置」。
②効率：何々？請求。
③自動化：何々？の自動作成とリソース共有の効率化を実現、または管理するためのAWSサービス（または機能）は何か？","①統制：複数アカウントの一元管理。SCPによる「ガードレールの設置」。
②効率：一括請求。
③自動化：新規アカウント自動作成とリソース共有の効率化",Organization,ja-JP,ja-JP
Organizationsには、用途に合わせて選択できる 2つの機能セット（Feature Sets） があります。①一括請求（Consolidated Billing）機能：支払いの統合のみ。②すべての機能（All features）：組織全体の完全な統制と管理。デフォルトはどっちが設定されているか？を実現、または管理するためのAWSサービス（または機能）は何か？,すべての機能（All features）：なぜ「すべての機能」がデフォルトなのか？AWSは、アカウントが1つしかない状態から、将来的に数百・数千のアカウントへ成長することを想定しています。「すべての機能」が有効でないと、後から「Service Control Policies (SCP) で権限を制限したい」「組織単位 (OU) で管理したい」と思った際に、組織全体をアップグレードするという複雑な作業が発生します。これを防ぐために、最初から全機能を使える状態にしてあります。,Organization,ja-JP,ja-JP
支払一括代行のみを実施する場合、そしてボリュームディスカウントを統合できるため、コストメリットを発生させたいときにOrganizationで選択すべきは何？英３単語を実現、または管理するためのAWSサービス（または機能）は何か？,Consolidated Billing Only：みんな（con）で固まって（solid）、お財布を強くするんだな！「支払い」関係の共有,Organization,ja-JP,ja-JP
支払一括代行も含めて、企業内の複数アカウントを統制したい場合にOrganizationで選択すべきは何？英２単語を実現、または管理するためのAWSサービス（または機能）は何か？,All Feature：管理に必要な道具（Features）を全部使える状態 ＝ 全権を持って一括統括できる状態：支払い＆「統制（ガバナンス）」の共有,Organization,ja-JP,ja-JP
