FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
バケット作成時に初期設定で有効化されている保護機能で、バケットやアカウント全体に対して、設定ミスによる意図しないデータの一般公開（パブリックアクセス）を強力に遮断・防止して、とインターネットからのアクセスをブロックする、 S3 のセキュリティ保護機能は何アクセスか？SAA試験キーワードは、パブリックアクセスの拒否。アカウントレベル・バケットレベルの設定。新規/既存のACLとバケットポリシーの制限。構成ミスによる情報漏洩の防止。セキュリティのガードレール。,ブロックパブリックアクセス,S3,ja-JP,ja-JP
S3 へのアクセス許可機能で、本来は非公開のS3オブジェクトに対し、特定のユーザーへ有効期限付きの期間限定アクセス権を一時的に付与するためのURLは、何URLか？、「URLを作った本人の権限」を一定期間だけコピーして他人に貸し出すような仕組みです。SAA試験キーワードは、有効期限（Expiration）。セキュアな一時的アクセス。AWS SDK / CLI。IAMユーザーの権限継承。GET（ダウンロード）およびPUT（アップロード）。パブリックアクセス不要。,署名付きURL（事前署名付きURL）,S3,ja-JP,ja-JP
アクティブなデータに最適で、保存期間や取り出し量に制約なく即座に利用できるのはS3何ストレージ,Standard,S3,ja-JP,ja-JP
普段は見ないが緊急時に即時必要となる、30日以上保管するデータに適している。128KB未満のオブジェクトでも、128KB分として課金されるのはS3何ストレージ,Standard-IA,S3,ja-JP,ja-JP
単一AZ保存でコストを最小化し、二次コピーなど再作成可能なデータの保管に向く。128KB未満のオブジェクトでも、128KB分として課金されるのはS3何ストレージ,One Zone-IA,S3,ja-JP,ja-JP
アクセス頻度に応じて自動で階層移動し、管理負荷を抑えてコストを最適化するのはS3何ストレージ,Intelligent-Tiering,S3,ja-JP,ja-JP
数ヶ月に一度の参照だが、アーカイブ品でもミリ秒単位の即時取り出しを要する場合はS3何ストレージ,Glacier Instant,S3,ja-JP,ja-JP
監査資料など数分〜数時間の復元時間を許容できる、安価な長期保管プランはS3何ストレージ,Glacier Flexible,S3,ja-JP,ja-JP
年単位で保管し、復元に12時間以上かかっても構わない最安の保管手段はS3何ストレージ,Glacier Deep Archive,S3,ja-JP,ja-JP
S3標準ストレージと比較して最大10倍のデータアクセス速度を実現する高速ストレージクラスはS3何ですか？　高速アクセス重視のアプリケーション向けに設計された専用のディレクトリバケットを使用します。ディレクトリバケットでは、単一AZ内の専用ハードウェアにデータを保存することで、AZ間のデータ転送が不要になります。さらに、ストレージとコンピューティングリソースを同じAZ内に配置できるため、物理的な距離が最小化され、1桁ミリ秒という極めて低いレイテンシーでのデータアクセスが実現可能です。データ集約型アプリケーションの処理時間を大きく改善できるので、AI・機械学習のモデルトレーニング、画像・動画処理、リアルタイム広告配信といった大量データの高速処理が求められるアプリケーションに適しています。,S3 Express One Zone,S3,ja-JP,ja-JP
S3の信頼性（耐久性）は？,「全員 11-9s」で一律,S3,ja-JP,ja-JP
可用性は「場所（AZ）と取り出し速度」で決まる。Standardの可用性は？,99.99%,S3,ja-JP,ja-JP
可用性は「場所（AZ）と取り出し速度」で決まる。Standard-IA / Glacier Instantの可用性は？,99.9%,S3,ja-JP,ja-JP
可用性は「場所（AZ）と取り出し速度」で決まる。One Zone-IAの可用性は？,99.5%,S3,ja-JP,ja-JP
S3バケット内でのオブジェクトの作成や削除などの変更をトリガーとして、Lambda関数の実行やSNS/SQSへの通知を自動的に開始する、 S3 の通知機能は何？SAA試験キーワードは、イベント通知。オブジェクト作成（s3:ObjectCreated:*）。AWS Lambda。Amazon SNS。Amazon SQS。EventBridge。非同期処理,S3イベント,S3,ja-JP,ja-JP
S3には、1つのプレフィックス（パス）あたりの秒間リクエスト上限が決まっていますので、S3のパス（プレフィックス）ごとにリクエスト制限が適用される仕組みを利用し、フォルダ構造を分散させることでバケット全体の処理能力が向上します。このようにパフォーマンス向上させるためには、何を分散させればよいか？,S3 プレフィックス,S3,ja-JP,ja-JP
サイズの大きなオブジェクトを複数のパートに分割して並列にアップロードし、完了時にS3側で一つのオブジェクトに結合する、S3 のデータアップロード最適化機能は何と呼ばれる？SAA試験キーワードは、5GB以上の必須要件。100MB以上の推奨。並列アップロード。スループット向上。失敗時の部分再送。完了（Complete）/ 中断（Abort）操作。,マルチパートアップロード,S3,ja-JP,ja-JP
世界各地にあるAWSのエッジロケーションを利用し、遠隔地のクライアントからS3バケットへのデータアップロードを高速化・最適化する、S3 のデータ転送最適化機能は何？Global Acceleratorと根本的な原理（エッジからAWS専用網へ入れる）は同じです。速くなる仕組みは、ユーザーから一番近い「エッジロケーション（世界中に数百箇所ある）」にまず接続して最寄りのエッジに駆け込み、エッジからは、混雑した一般道（公共インターネット）ではなく、AWSが持つ最適化された専用の高速道路に乗ってS3バケットまで届けます。また距離が離れていると発生しやすい通信の遅延（レイテンシ）の影響を最小限に抑えるよう、転送プロトコルが最適化されています。SAA試験キーワードは、エッジロケーション、Amazon CloudFront（ネットワークを利用）、長距離転送、高速化、公共インターネットの回避,S3 Transfer Acceleration,S3,ja-JP,ja-JP
「オンプレミス（自社）の環境と、AWSのストレージ（S3など）をシームレスにつなぐ架け橋」**となるサービスは何か？最大の特徴は、オンプレミスに置いたサーバー（仮想マシン）が、**「AWSにあるストレージを、あたかも自分たちのローカルディスクや共有フォルダのように扱える」**ようにすることです。通常、S3にデータを保存するにはAPIや専用ツールが必要ですが、古いシステムは「NFS」や「SMB」といった昔ながらのファイル共有の仕組みしか使えません。問題答えのこのサービスを使えば、既存のシステムを一切書き換えることなく、データの保存先だけをAWSに引っ越すことができます。,Storage Gateway（ストレージゲートウェイ）,S4,ja-JP,ja-JP
サーバーを構築することなく、S3バケットに保存したHTML、CSS、JavaScriptなどのファイルを直接Webサイトとして公開できる、S3 のバケットレベルの機能は何？SAA試験キーワードは、インデックスドキュメント（index.html）。エラードキュメント（error.html）。パブリックアクセスの許可。エンドポイントURL。低コスト・高可用性。サーバーレス,静的WEBホスティング,S5,ja-JP,ja-JP
あらかじめ定義したルールに基づき、時間の経過に合わせてオブジェクトを安価なストレージクラスへ自動的に移行したり（安価から高価には移行できない）、不要になったデータを自動削除したりしてコストを最適化する、S3 のストレージ管理機能は何？SAA試験キーワードは、移行（Transition）。有効期限（Expiration）。ストレージクラスの変更。プレフィックス。タグ。コスト最適化,S3のライフサイクル管理,S3,ja-JP,ja-JP
EBSスナップショットやAMIの作成・保持・削除をスケジュールに基づいて自動化する、EC2の機能は何？英３文字,DLM（Amazon Data Lifecycle Manager）,S3,ja-JP,ja-JP
異なるAWSアカウント間でS3バケットへのアクセスを許可するために、バケットポリシーやIAMロールを用いて権限を付与する、 S3 および AWS IAM の権限管理機能は何アクセス？SAA試験キーワードは、バケットポリシー。リソースベースポリシー。IAMロール。信頼関係（Trust Relationship）。外部ID（External ID）。バケット所有者（Bucket Owner）,S3のクロスアカウントアクセス,S3,ja-JP,ja-JP
クロスアカウントアクセスを許可する3つの設定方式①S3バケットで許可、②「クロスアカウント」での操作において最も推奨されるベストプラクティスです。③アクセス制限,"①バケットポリシーによる許可（リソースベース）：バケット側に「アカウントBの特定のユーザー（またはアカウント全体）」からのアクセスを許可するルールを記述します。
② IAMロールによる許可（権限委譲）：アカウントBで「S3操作用ロール」を作成し、アカウントAのユーザーが sts:AssumeRole（ロールの切り替え）を行ってアクセスします。
③アクセス制御リスト (ACL) による許可：個々のオブジェクト、またはバケット単位で「他アカウントの正規ユーザーID」を指定して許可を出します。",S3,ja-JP,ja-JP
ブラウザは、Same-origin policyにもとづいて、「異なる Origin へのアクセスを禁止」しています 。しかし、あるドメインで動作しているウェブアプリケーションが、異なるドメインにあるS3バケット内のリソースにアクセスしたいために、そのリソースに対して、ブラウザ経由で安全にアクセスすることを許可させるための、アクセスされる側のS3バケットに何を設定するか？英４文字。SAA試験キーワードは、クロスドメイン。ブラウザベースのアクセス。JavaScript (AJAX/Fetch)。静的ウェブサイトホスティング。HTTPヘッダー（Access-Control-Allow-Origin）,CORS：Cross-Origin Resource Sharing：アクセスされる側の S3 バケットに CORS を設定する,S3,ja-JP,ja-JP
S3 のバケット設定機能において、S3バケットがレスポンスに特定のHTTPヘッダーを付与することで、異なるドメインのS3データへのアクセスを許可させる設定が必要です。この付与するのは何ヘッダーと呼ばれるか？SAA試験キーワードは、Access-Control-Allow-Origin。静的ウェブサイトホスティング。JavaScript (AJAX)。同一起源ポリシー (Same-origin policy) の回避,CORSヘッダー（Cross-Origin Resource Sharing ヘッダー）,S3,ja-JP,ja-JP
S3バケット内のオブジェクト一覧とそのメタデータ（サイズ、ストレージクラス、暗号化状態など）を、CSVやParquet形式のレポートとして定期的に自動出力する、S3 のストレージ分析・監査の機能は何？SAA試験キーワードは、オブジェクトリストの自動生成。メタデータの監査。CSV / ORC / Parquet。ライフサイクル移行の計画。暗号化状態の確認,Inventory = 棚卸し = 中身一覧CSV：「インベントリ、隠蔽（いんぺい）許さぬ、棚卸し」,S3,ja-JP,ja-JP
S3バケットの利用状況を分析するのに適した、S3の４つの機能は何？①S3にアクセスした際のログを取得、②不正なアクセスの有無を監視、③S3バケットの利用状況を確認して最適な利用設定を支援、④バケットの使用状況とアクティビティのメトリクスを集計する,"①S3 サーバーアクセスログ
②S3 アクセスアナライザー
③S3 ストレージクラス分析
④S3 Storage Lens",S3,ja-JP,ja-JP
望遠鏡（会社全体を俯瞰）する。S3バケットのストレージ使用状況やアクティビティに関するメトリクスを可視化する機能は何ですか？複数のアカウントやリージョンにまたがるS3の利用状況を一元的に把握できるダッシュボードを提供し、組織全体のストレージの使用傾向やストレージコストの課題を把握することができます。,S3 Storage Lens：Lens（レンズ） = 望遠鏡（全体を俯瞰）,S3,ja-JP,ja-JP
バケットに対して行われたすべてのリクエスト（誰が・いつ・何をしたか）の詳細な記録を、別のバケットに保存する、S3 の管理機能は何？監査、セキュリティ調査、ソースIPアドレス、ベストエフォート。S3にアクセスした際のログを取得することが可能。,S3 サーバーアクセスログ：ログ = 警察（現場検証）,S3,ja-JP,ja-JP
S3のアクセス状況がアクセスポリシーに沿っているか確認し、不正なアクセスの有無を監視するIAM機能で、バケットポリシーなどをスキャンし、意図せず外部（パブリック）からアクセス可能になっていないかを自動で判定・通知する、 S3 の管理機能は何？意図しない公開の防止、IAM Access Analyzer、セキュリティ、最小権限,S3 アクセスアナライザー：セキュリティ診断（家の鍵チェック）,S3,ja-JP,ja-JP
S3バケットの利用状況を確認して最適な利用設定を支援する機能で、データのアクセスパターンを監視し、コスト削減のために「Standard-IA」へ移行すべき適切なタイミングを提案してくれる、S3 の管理機能は何？ライフサイクル設計の可視化、コスト最適化、移行ポリシーの推奨,S3 ストレージクラス分析：家計簿（節約相談）,S3,ja-JP,ja-JP
バケットの使用状況とアクティビティのメトリクスを集計することができ、組織全体やバケットごとのストレージ使用状況やアクティビティを、ダッシュボードで可視化して一元管理できる、S3 の管理機能は何？見るときはIAMで確認する。虫眼鏡でバケットの中身を覗き込んで、怪しいところや無駄なところを探し出すツール。全組織の可視化、ダッシュボード、異常な増減の検出、大規模管理,S3 Storage Lens,S3,ja-JP,ja-JP
S3分析機能を選択するキーワード。「監査のために詳細なリクエスト履歴が必要」誰が・いつ・どのファイルを触ったか（詳細な証拠）,サーバーアクセスログ (または CloudTrail),S3,ja-JP,ja-JP
S3分析機能を選択するキーワード。「パブリックアクセス可能なバケットを特定したい」外部の人がアクセスできるようになっていないか,アクセスアナライザー,S3,ja-JP,ja-JP
S3分析機能を選択するキーワード。「ライフサイクルポリシーの適切な移行タイミングを知りたい」どのデータを Glacier に移せば安くなるか,ストレージクラス分析,S3,ja-JP,ja-JP
S3分析機能を選択するキーワード。バージョニング無効設定の検出、「全バケットのストレージ使用量をダッシュボードで一元管理したい」組織全体（何百バケット）**の利用状況はどうなっているか分析したい,Storage Lens,S3,ja-JP,ja-JP
"S3内のデータ検索・解析に適した、４つのサービスは何？
①必要な部分だけ「選択」して取り出す。2024年7月に新規利用が停止。
②「ログをSQLで手軽に分析したい（サーバーレス）」
③機械学習とパターンマッチングを使用して S3バケット内の機密データを検出して保護する、
④「DWH（Redshift）からS3のデータも一緒に見たい」                                                                                                                                                                            ","①S3 Select / Glacier Select
②Amazon Athena
③Amazon Macie
④Amazon Redshift Spectrum",S3,ja-JP,ja-JP
SQLを使用して、S3（またはGlacier）上のオブジェクトから必要なデータのみをフィルタリングして取り出す（ただし分析は出来ない）、S3 (およびGlacier) ための、分析のための標準の組み込み機能は何？サブセットの抽出、転送量の削減、パフォーマンス向上、CSV/JSON/Parquet,S3 Select / Glacier Select,S3,ja-JP,ja-JP
S3 と CloudFrontの機能についての問題です。本来、非公開（パブリックアクセス禁止）に設定されているファイルは、正しいAWS権限を持つ人しかアクセスできません。しかし、特定のS3オブジェクトへの期間限定の通行証を使うと、AWSアカウントを持っていない第三者に対しても、あなたが許可した範囲内で安全にファイルを共有できます。この通行証明は何と呼ばれるか？なおバケットポリシーは、バケット単位でアクセス権限を設定できまが、自AWSアカウント内のIAMユーザーや、他のAWSアカウントを持っているユーザーがアクセス権限設定の対象なので、このシーンでは不適切です。,署名付きURL（Presigned URL）,S3,ja-JP,ja-JP
CloudFront で提供されている機能についての問題です。AWSアカウントを持っていない一般ユーザーに、非公開設定（パブリックアクセスをブロック）されたAmazon S3のデータへアクセスさせたい。S3の、どの機能を利用すればよいか。,署名付きURL (Presigned URL),S3,ja-JP,ja-JP
S3バケットに一度にアップロードできる最大サイズは5GBです。5GBを超えるファイルをアップロードするには何を利用しますか,「マルチパートアップロード」,S3,ja-JP,ja-JP
S3上のデータに対して、標準的なSQLを用いてサーバーレスで直接インタラクティブに分析ができるクエリサービスで、分析機能のサービスは何？サーバーレス、標準SQL、アドホックな分析、ログ分析、分析コストの最適化,Amazon Athena,S3,ja-JP,ja-JP
機械学習を用いてS3内の機密データ（個人情報や知的財産）を自動的に検出、分類、保護するセキュリティの分析機能を持ったサービスは何？PII（個人を特定できる情報）、機密データの保護、機械学習、セキュリティ監査,Amazon Macie,S3,ja-JP,ja-JP
データをロードすることなく、RedshiftからS3上の大量のデータに対して直接クエリを実行できる、Redshift の分析機能は何。データウェアハウスの拡張、ロード不要、エクサバイト規模、外部テーブル,Amazon Redshift Spectrum：Spectrum（スペクトラム）」という名前には、**「（本来は別々の場所にある）幅広い範囲のデータを、一つの連続した領域として扱える」**という意味が込められています。Redshift内にあるデータも、外にあるS3上のデータも、あたかも一つの大きなスペクトラム（連続体）のようにシームレスにクエリを投げられることから名付けられました。,S3,ja-JP,ja-JP
Glacierの仕組みで、アーカイブ（データ）を整理して保管するための、堅牢なセキュリティポリシーを適用可能なコンテナ（入れ物）をなんと呼ぶ？ボールトロック、アクセスポリシー、一括管理、アーカイブのコンテナ,ボールト,S3,ja-JP,ja-JP
Glacierの、仕組みで写真、動画、ドキュメントなど、Glacierに保存されるデータの最小単位であり、一意のIDが付与されるオブジェクトを何と呼ぶか？。ストレージの最小単位、不変性、アーカイブID、最大40TB,アーカイブ,S3,ja-JP,ja-JP
Glacierの仕組みで、アーカイブに SELECT クエリを実行したり、アーカイブを取得したり、ボールトのインベントリを取得したりする際の実行単位のことを、何と呼ぶか？なおジョブの完了には時間がかかるため、完了を待つ間に別の作業を行う非同期リクエストとなり、ジョブが完了した際に効率的に処理を進めるため、SNS（Simple Notification Service）と連携して通知を受け取ることが可能です。取り出しリクエスト、非同期処理、完了通知（SNS）、セレクト,ジョブ,S3,ja-JP,ja-JP
Glacierに保存されているデータを「アーカイブ」といいます。「S3 Glacier Flexible Retrieval」と「S3 Glacier Deep Archive」に保存されているアーカイブは直接ダウンロードできないので「復元リクエスト」を行い一旦S3バケットに取り出します。復元リクエストには取り出し時間と料金に応じて3つのオプションがあります。Glacier Flexible Retrievalのデータ取出タイプの3種類は？,迅速、標準、大容量,S3,ja-JP,ja-JP
Glacier Flexible Retrievalから、緊急時に数分以内（通常1〜5分）でデータを取り出すことが可能な、最も高速な取り出しオプションは何と呼ばれる？1〜5分、緊急アクセス、最高コスト,迅速 (Expedited),S3,ja-JP,ja-JP
Glacier Flexible Retrievalから、数時間（通常3〜5時間）でデータを取り出す、最も一般的なバランスの良い取り出しオプションは何と呼ばれる？3〜5時間、デフォルト設定、バックアップ復元,標準 (Standard),S3,ja-JP,ja-JP
Glacier Flexible Retrievalから、大量のデータを5〜12時間かけて最も安価に取り出す、コスト最適化を優先した取り出しオプションは何と呼ばれる？5〜12時間、最低コスト、ペタバイト規模、無料枠あり,大容量 (Bulk),S3,ja-JP,ja-JP
Glacier Flexible Retrievalから、混雑時でも「迅速」な取り出しを確実に実行できるよう、専用の取り出し容量を事前に予約・確保しておく機能で、迅速取り出しオプションとセットで設定する機能は何？,プロビジョニングキャパシティ,S3,ja-JP,ja-JP
Glacier Flexible Retrievalのデータ取出の待ち時間は？迅速、標準、大容量,"迅速 (Expedited): 1〜5分。急ぎの用事。
標準 (Standard): 3〜5時間。デフォルト。
大容量 (Bulk): 5〜12時間。とにかく安く。",S3,ja-JP,ja-JP
迅速が設定されていないGlacier Deep Archiveのデータ取出の待ち時間は？標準、大容量。,"標準 (Standard): 12時間。デフォルト。
大容量 (Bulk): 48時間。とにかく安く。",S3,ja-JP,ja-JP
S3オブジェクトを自動的に異なるリージョンに保存したい場合に利用する機能は何か？この機能を設定すると、別のリージョンにあるバケットへ自動的にオブジェクトをコピーします。コピー先のリージョンは指定することができ、コピーは非同期で実行されます。レプリケーション先は、同一AWSアカウントが所有するバケットでも、異なるAWSアカウントが所有するバケットでも指定できます。,クロスリージョンレプリケーション,S3,ja-JP,ja-JP
何という機能を利用すると、ルートユーザー（AWSとの契約を行ったアカウント）のみが、世代管理されたデータの削除権限を持つようになりますか？　この機能が有効になっているバケットのオブジェクトを完全に削除するには、ルートユーザーがMFA認証を行い、削除対象のオブジェクトのバージョンIDを指定します。これにより、誤った削除や不正アクセスによるデータ損失を防ぐことができます。,MFA Delete：Multi-Factor Authentication：多要素認証,S3,ja-JP,ja-JP
「S3のACL」と「ネットワークACL（NACL）」は、名前こそ似ていますが、全くの別物です。NACL（ネットワークACL）はIPアドレスで制限をかけるのが仕事ですが、S3ACLはIPアドレスで制限できるか？,できない：ACLは「名簿」なので、名前（ID）は確認できても、その人が「どこから来たか（IP）」までは確認する機能を持っていないのです。そのため、IPアドレス制限が必要な場合は、ACLではなくバケットポリシーを使うのがAWSのルールとなっています。,S3,ja-JP,ja-JP
S3のサーバー側暗号化（SSE）の3つの方式を言え,"SSE-S3	
SSE-KMS
SSE-C",S3,ja-JP,ja-JP
SSE-S3の、暗号化の実行場所、誰が鍵を管理するか？,S3で実行、S3が管理：最も手軽、設定をオンにするだけで、S3が鍵の作成から管理まで全て自動で行います。,S3,ja-JP,ja-JP
SSE-KMSの、暗号化の実行場所、誰が鍵を管理するか？,S3で実行、KMSが管理：（最もセキュア）「いつ、誰が、どのファイルのために鍵を使ったか」という**監査ログ（CloudTrail）**を残せます。また、鍵の使用権限を細かく制御できます。,S3,ja-JP,ja-JP
SSE-Cの、暗号化の実行場所、誰が鍵を管理するか？,S3で実行、ユーザーが管理：（鍵をAWSに預けたくない場合）ユーザーがリクエストのたびに「この鍵で暗号化して！」と鍵を渡します。鍵そのものはAWS側に保存されません（暗号化が終わると即座にメモリから消去されます）。鍵を失くすと、二度とデータを復号（取り出し）できなくなります。,S3,ja-JP,ja-JP
"S3に保存しているデータのストレージクラスの変更や削除を自動化するのは何ポリシーですか？この機能を使うと、あらかじめ決めたルールに従って、データの「一生（ライフサイクル）」を自動で管理できます。できることは、
1. 移行アクション (Transition actions)一定期間が経過したデータを、より料金の安いストレージクラスへ自動的に移動させます。
2. 期限切れアクション (Expiration actions)不要になったデータを自動的に削除します。",「S3 ライフサイクルポリシー」（またはS3 ライフサイクル管理）,S3,ja-JP,ja-JP
