FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
m5.large というインスタンスタイプがある場合、名前指しているもの意味・名称は何？m、5、large,"m：インスタンスファミリー。汎用（General Purpose）という「家系」
5：世代。第5世代（数字が大きいほど新しい）
large：インスタンスサイズ。CPUやメモリの「大きさ（ランク）」サイズを大きくする場合（例：t3.small 1台分を t3.medium に適用したい）持っている予約（1ポイント分）だけでは足りないため、不足分（残り1ポイント分）については通常のオンデマンド料金が発生することになります。",EC2,ja-JP,ja-JP
予算と目的に合わせて、スポットインスタンスを『まとめ買い』して自動管理してくれる仕組みは何という。複数のEC2をまとめて運用する感じです。,スポットフリート：fleet 海軍の艦隊,EC2,ja-JP,ja-JP
スポットインスタンスのみ（または中心）を安く賢く集めることに特化したのはスポットフリート。ではスポットフリートの進化版で、オンデマンドとスポットを混ぜて、1つのグループとして管理するより広い概念は何フリーとか？,EC2フリート,EC2,ja-JP,ja-JP
あらかじめ決めた目標容量（ターゲットキャパシティ）を満たすように、スポットインスタンス（およびオンデマンド）を組み合わせて自動で管理・維持してくれる」機能、仕組みを何と呼ぶか？ユーザーが「合計で10台分（または100ユニット分）のパワーが欲しい」と設定すると、指定した複数のインスタンスタイプの中から、その時々で最も安価な組み合わせを選んで起動し続けます。もしスポットインスタンスが中断（回収）されて台数が減っても、フリートが自動的に別のスポットインスタンスを探して補充し、目標の数を維持しようと動いてくれます。,スポットフリート：fleet 海軍の艦隊,EC2,ja-JP,ja-JP
スポットフリートの配分戦略３つ。①とにかくコスト削減を最大化したい、②スポットを使いたいが、中断リスクを最小にしたい、③特定のインスタンスタイプの在庫切れによる全滅を避けたい,"①lowestPrice(最低価格)：とにかくコスト削減を最大化したい
②capacityOptimized(容量最適化)：スポットを使いたいが、中断リスクを最小にしたい
③Diversified(分散)ダイヴァーシファイド：特定のインスタンスタイプの在庫切れによる全滅を避けたい",EC2,ja-JP,ja-JP
指定したプールのうち、その時一番安いものから順に選ぶ戦略は何。「とにかくコストを最小化」「中断しても全く問題ない」,lowestPrice(最低価格),EC2,ja-JP,ja-JP
在庫が最も豊富な（＝回収されにくい）プールから選ぶ戦略は何。「中断リスクの最小化」「安定性重視」,capacityOptimized(容量最適化),EC2,ja-JP,ja-JP
利用可能なすべてのプールに均等に分散させて起動する戦略は何。「リスク分散」「高可用性」,diversified(分散),EC2,ja-JP,ja-JP
ある特定のアベイラビリティーゾーン（AZ）（例：ap-northeast-1a）にある、特定のインスタンスタイプ（例：t3.micro）、特定のOS（例：Linux/UNIX）の、余っている在庫の集まりのことを、何と呼ぶか？,プール（スポットインスタンスプール）,EC2,ja-JP,ja-JP
オンデマンド、スポット、予約済み（RI/Savings Plans）を、一つの設定で『混ぜこぜ』にして管理できる窓口を何フリーというか。スポットフリートは主に「スポットインスタンス」の管理に特化していましたが、このフリートは「全種類の買い方を一括で制御」できます。,EC2フリート,EC2,ja-JP,ja-JP
EC2のバックアップは、大きく分けて「ディスク全体のコピー」と「システム丸ごとのバックアップ」の2種類があります。さらに「一元管理の自動化バックアップ」もあります。これら３つのバックアップ方法、おのおの何と呼ぶか,"EBSスナップショット
AMI (Amazon Machine Image)
AWS Backup",EC2,ja-JP,ja-JP
基本のバックアップで、特定の時点のEBSボリューム（ディスク）のデータを、S3に保存する方法は何？特徴は、増分バックアップ（前回からの変更分だけを保存）なので、コストが抑えられます。ファイル単位の復旧や、ディスクの故障に備える場合に適しています。,EBSスナップショット,EC2,ja-JP,ja-JP
EBSスナップショットやAMIの作成・保持・削除をスケジュールに基づいて自動化する、EC2の機能は何？英３文字,DLM（Amazon Data Lifecycle Manager）,EC2,ja-JP,ja-JP
ディスクの中身だけでなく、インスタンスのメタデータ（ネットワーク設定やブロックデバイスマッピング）を含めた「インスタンス全体の型紙」をバックアップするのは何？特徴は、まったく同じ構成のEC2をすぐに複製して起動できます。サーバーのスケールアウト（Auto Scaling）や、災害復旧（DR）用に別のリージョンにコピーする場合に適しています。,AMI (Amazon Machine Image),EC2,ja-JP,ja-JP
複数のEC2やRDSなどを、一つの画面からスケジュール通りにバックアップ・管理するマネージドサービスは何？キーワードは、「集中管理（Centralized management）」「コンプライアンス（保持ポリシーの強制）」。メリットは 「毎日AM2時にバックアップを取り、30日後に自動削除する」といったライフサイクルを自動化できます。,AWS Backup（一元管理・自動化）,EC2,ja-JP,ja-JP
シャットダウン前にメインメモリ（RAM）の内容をハードディスク等に退避することで、次回起動時にまたメインメモリに読み込んで、シャットダウン前と同じ状態で起動することを何というか。再起動時に停止前の状態を保持して、再起動を高速化する。,ハイバネーション（Hibernation）：（冬眠）クマが冬眠するように、動物が「生命活動を最小限に抑えつつ、春が来たら寝る前の状態のまま活動を再開する」様子を指します。,EC2,ja-JP,ja-JP
公開鍵、秘密鍵、証明書などを保存するための、テキスト形式（Base64エンコード）のファイルフォーマットは何？EC2へのSSH接続時に使用する「キーペア（秘密鍵）」の標準形式。英３文字。キーワードは、キーペア（Key Pair）インスタンス起動時に指定し、SSH接続（Linux）に使用する。秘密鍵（Private Key）: ユーザーが手元で厳重に管理するもの（.pemファイル）。権限エラー（chmod 400）: SSH接続時、PEMファイルの権限が広すぎるとエラーになるため、所有者のみ読み取り可能に設定する必要がある。,PEM（Privacy Enhanced Mail）,EC2,ja-JP,ja-JP
公開鍵において、南京錠、開ける鍵のそれぞれは、EC2とユーザーどっちが保有しているか,"南京錠はEC2
開けるカギはユーザ",EC2,ja-JP,ja-JP
SSH接続を開始するコマンド,"ssh -i　 ""PEMファイルのパス"" 　ユーザー名@パブリックIP（またはDNSホスト名）
補足：-i: 「Identity file」の略。ユーザー名: AMIの種類によって初期ユーザーが決まっており、Amazon Linuxは: ec2-user、Ubuntuは: ubuntu",EC2,ja-JP,ja-JP
PEMファイルの権限を、「所有者のみ読み取り可能」に制限する設定するコマンド,"chmod 400 ""PEMファイルのパス""：change mode （チェンジ・モード）",EC2,ja-JP,ja-JP
一般ユーザー（ec2-userなど）から、最強の権限を持つ管理者（rootユーザー）へ切り替えるためのコマンド。,"sudo su：
sudo: 「別のユーザー（デフォルトではroot）として実行せよ」という命令（Substitute User DO）。Substitute User（代わりのユーザーを立てる）DO（実行せよ）
su: ユーザーを切り替える（Switch User）コマンド。suの後を省略したら、rootを自動で選びます",EC2,ja-JP,ja-JP
OS・ミドルウェア・各種設定・アプリをすべてインストール済みの「完成状態」を保存したテンプレートは何イメージとよぶか？AWSでは主にAMIとして作成する。これにより、起動時間の短縮と環境の一貫性を実現する。キーワードは、AMI (Amazon Machine Image)。起動時間の短縮：ブートストラップ（起動時設定）よりも高速。不変のインフラ (Immutable Infrastructure)：一度作ったら中身を更新せず、新しいイメージを作って入れ替える運用。Auto Scaling：大量のインスタンスを同じ設定で即座に増やす際に必須。EC2 Image Builder：イメージ作成・テスト・更新を自動化するサービス。,ゴールデンイメージ,EC2,ja-JP,ja-JP
「AMI作成の自動工場」のことです。最新のパッチや設定を適用した「ゴールデンイメージ（AMI）」の作成・テスト・更新・AMI修正のバージョンアップ取込みを自動化するサービスは何？手動でのイメージ作成の手間を省き、セキュリティ基準を満たしたイメージを継続的に提供する。【SAA試験キーワード】自動化: AMI作成のパイプライン化。パッチ適用: OSの最新セキュリティ更新の自動取り込み。一貫性: 組織内で標準化されたイメージの配布。コスト削減: 手動運用コストの低減。コンポーネント: インストールするソフトや設定を定義する部品。,EC2 Image Builder,EC2,ja-JP,ja-JP
「EC2 Image Builder」というサービスの中にある、自動化の実行仕組みは何というか？以下の4つを組み合わせて「自動でAMIを作る流れ」を定義します。レシピ (Recipe): どのOSに、どのソフトを入れるかの「手順書」。ビルド設定: どのインスタンスタイプを使ってAMIを作るか（作業場の設定）。テスト設定: 作成したAMIが正しく動くか確認する工程。配布設定: 出来上がったAMIを、どのリージョンやアカウントにコピーするか。,EC2 Image Builderのイメージパイプライン：EC2 Image Builder:はサービス名（工場全体）で、イメージパイプライン:は設定のまとまり（工場の製造ライン）,EC2,ja-JP,ja-JP
あるリージョンのEC2インスタンスと同一のインスタンスを、別のリージョンで起動する3ステップを言え。,"1. AMI（イメージ）の作成：まず、コピー元となるリージョンで、現在のインスタンスの状態を丸ごと保存した「型番」のようなものを作ります。
2. AMIを別リージョンへコピー：作成したAMIは、そのままでは作成したリージョン内でしか使えません。これをターゲットのリージョンへ転送します。
3. コピーしたAMIからインスタンスを起動：コピー先のリージョンに移動し、届いたAMIを使って新しいインスタンスを立ち上げます。",EC2,ja-JP,ja-JP
単一AZ内の複数のインスタンスを論理的にグループ化して、パフォーマンスを向上させたり、耐障害性を高める機能で、EC2インスタンスを物理的なハードウェア上で「どう配置するか」を決定するための戦略設定を何グループと呼ぶか？通常、AWSがインスタンスをどこに配置するかは自動で決まりますが、**「性能を極限まで高めたい」ときや「全滅するリスクを最小限にしたい」**ときに、このグループを使って配置をコントロールします。主な戦略は以下の3種類です。「みんな、できるだけ近くに集まって！」クラスター (Cluster)。「みんな、バラバラに離れて！」スプレッド (Spread)。「グループごとに離れて！」**という、クラスターとスプレッドの中間のような設定でパーティション (Partition),プレイスメントグループ（Placement Groups）配置グループ,EC2,ja-JP,ja-JP
複数のインスタンスを物理的に極めて近い場所に配置し、10Gbps〜100Gbpsといった超高速・低遅延な通信を実現する機能は、何プレイスメントグループと呼ばれるか？,「クラスタープレイスメントグループ」,EC2,ja-JP,ja-JP
「みんな近くに集まれ！」戦略は何プレイスメントグループか？単一のアベイラビリティゾーン（AZ）内で、同じラック（または非常に近いラック）にインスタンスを物理的に集めます。低遅延（ローレイテンシー）と高スループットの実現。「頻繁な通信」や、HPC（ハイパフォーマンスコンピューティング）、ビッグデータ解析など。ラックが故障すると全インスタンスが影響を受けるため、可用性は低めです。,クラスター (Cluster),EC2,ja-JP,ja-JP
「お互い離れて座れ！」戦略は何プレイスメントグループか？各インスタンスを、物理的に異なるハードウェアラックに1台ずつバラバラに配置します。目的: ハードウェア故障の連鎖を防ぐ。ユースケース: インスタンス数が少なく（最大7台/AZ）、絶対に同時に落ちてほしくない重要なサーバー（ドメインコントローラーやDBのペアなど）。注意点: 台数制限が厳しいため、大量のサーバーを並べるのには向きません。,スプレッド (Spread),EC2,ja-JP,ja-JP
「グループごとに離れて座れ！」戦略は何プレイスメントグループか？配置: インスタンスを「パーティション」というグループに分け、各グループが異なるラックを使うように配置します。目的: 大規模なスケーラビリティと故障の分離を両立。ユースケース: HDFS（Hadoop）、Cassandra、Kafkaなどの分散型アプリケーション。メリット: 1つのラックが壊れても、影響を受けるのはそのパーティション内のインスタンスだけで済み、システム全体は維持できます。,パーティション (Partition),EC2,ja-JP,ja-JP
EC2インスタンスを起動するために必要な、OSやミドルウェアなどのテンプレートは何ですか？,Amazon マシンイメージ（AMI）,EC2,ja-JP,ja-JP
インスタンス作成時に選択できるCPU、メモリ、ストレージ性能、ネットワークキャパシティーの組み合わせを何と呼ぶか？インスタンスタイプごとにインスタンスに割り当てるCPUコア数、メモリ容量、ストレージの種類、ネットワークキャパシティーが決まっているので、ユーザーはその中からニーズにあわせてインスタンスを作成します。,インスタンスタイプ,EC2,ja-JP,ja-JP
EC2インスタンスそのものを直接プリンシパルとして権限管理してしまうと、Auto Scalingによってインスタンスが動的に増減するたびに個別の設定が必要となり、柔軟な運用が困難になります。そこで、RDSへのアクセス権限を定義した「アイデンティティベースのポリシー」をアタッチした「IAMロール」を作成します。この際、IAMロールには「EC2サービスがこのロールを引き受けること」を許可する「信頼ポリシー」を設定します。このIAMロールを「何々？」という入れ物に格納してEC2に割り当てることで、Auto Scalingで新しく作成されたインスタンスであっても、自動的に引き出しから一時的な認証情報（IAMロール）を取り出し、安全にRDSへアクセスすることが可能になります。,インスタンスプロフィール,EC2,ja-JP,ja-JP
インスタンス自身が「自分のこと」を知るための情報源をなんと呼ぶか？インスタンスが、自分に割り当てられたIPアドレス、インスタンスID、セキュリティグループ、IAMロールの認証情報などを取得できます。インスタンス内部から特定のIPアドレス 169.254.169.254 に対してHTTPリクエストを送ることで取得します。これは外部（インターネット）からはアクセスできない特別なIPです。Lambdaや外部からではなく、インスタンス自身が起動時に「自分はどのIAMロールを持っているか？」を確認して、S3へのアクセス準備をする際などに使われます。,インスタンスメタデータ (Instance Metadata),EC2,ja-JP,ja-JP
IAMロールを「インスタンスに紐付けるための容器」を何と呼ぶか？EC2インスタンスのような「サービス」は、直接IAMロールを持つことができません。そこで、**「IAMロールを一つだけ格納できる箱」**という仲介役を作り、それをEC2に適用します。 インスタンス起動時に「このインスタンスにはこのIAMロールの権限を与える」という指示書のような役割を果たします。,インスタンスプロファイル (Instance Profile),EC2,ja-JP,ja-JP
セキュリティグループを新規作成したとき、デフォルトのアウトバウンド（送信）アクセス制限はどうなっていますか？,「すべて許可」に最初からなっています。,EC2,ja-JP,ja-JP
Auto Scalingグループのデフォルトのターミネーションポリシー（終了ポリシー）は何か？,OldestLaunchTemplate：最も古い起動テンプレートを使用するインスタンスを終了します。このポリシーでは、現在の起動テンプレートを使用していないインスタンスが最初に終了され、その後、現在の起動テンプレートのうち最も古いバージョンを使用しているインスタンスが終了されます。このポリシーは、グループを更新し、以前の設定を使用しているインスタンスを廃止する場合に便利です。,EC2,ja-JP,ja-JP
実際に仕事（計算や保存）をするサーバーくん」を何と呼ぶか？「ネットワーク上で特定の役割を持つ1つの端末（主にサーバー）」。コンテナの場合は、 EC2インスタンス（仮想サーバー）のことをしめし、データベース（RDS / Redshift / ElastiCache）の場合は、データベース専用のサーバーを意味します,"ノード：
1. EKS（コンテナ）の場合、正体: EC2インスタンス（仮想サーバー）のこと。コンテナ（アプリケーション）を実際に動かすための「土台」となるコンピューターです。これを束ねたものを「クラスター」と呼びます。
2. データベース（RDS / Redshift / ElastiCache）の場合の「ノード」は、データベース専用のサーバー。Redshift: データを計算する「コンピューティングノード」や、リーダー（司令塔）となる「リーダーノード」があります。ElastiCache: キャッシュデータを保持する1台1台のサーバーを「キャッシュノード」と呼びます。",EC2,ja-JP,ja-JP
ユーザがSSMを使ってEC2インスタンスに安全にリモートアクセスする流れは、①EC2の中にいるSSMエージェントが、SSMにアクセスするための何々？を身に付けて、SSMに行く。②SSMが今は用事無しと回答したら、SSMエージェントはEC2に帰る。③エージェントが、また何々？を付けてSSMにいく。④SSMが「用事あるよ、ユーザがリモートしたいっていってるからセッション繋げて」。⑤エージェントは通ってきた道にトンネルを作って、SSMとEC2を接続する。⑥ユーザはEC2に安全にアクセスできるようになる。,ユーザがSSMを使ってEC2インスタンスに安全にリモートアクセスする流れは、①EC2の中にいるSSMエージェントが、SSMにアクセスするためのIAMロールを身に付けて、SSMに行く。②SSMが今は用事無しと回答したら、SSMエージェントはEC2に帰る。③エージェントが、またIAMロールを付けてSSMにいく。④SSMが「用事あるよ、ユーザがリモートしたいっていってるからセッション繋げて」。⑤エージェントは通ってきた道にトンネルを作って、SSMとEC2を接続する。⑥ユーザはEC2に安全にアクセスできるようになる。,EC2,ja-JP,ja-JP
EC2インスタンス自身が持つ「自分のプロフィール情報」を取得するためのサービスを何と呼ぶか？英４文字。ここには**強力な権限（IAMロールの一時認証情報）**が含まれています。もし、悪意のあるユーザーやプログラムがここを覗くと、マンション全体の鍵（アクセス権限）を盗まれてしまうリスクがあります。,インスタンスメタデータサービス（IMDSv2）,EC2,ja-JP,ja-JP
一般的なLinuxサーバーの運用において、特定のOSユーザーに対して、メタデータ（IMDS）へのアクセスを制限する、OS内部で動作するファイヤーウォールとコマンドラインツールを何と呼ぶか？,ローカルファイアウォール、iptables (アイピーテーブルズ),EC2,ja-JP,ja-JP
EC2の新規インスタンスを作成して、同時に起動するコマンドは？インスタンス料金が発生開始,ec2:RunInstances,Organization,ja-JP,ja-JP
EC2の停止中のインスタンスを起動するコマンドは？インスタンス料金が発生開始,ec2:StartInstances,Organization,ja-JP,ja-JP
EC2のインスタンスをシャットダウン（停止）するコマンドは？インスタンス料金は停止、EBS料金は継続,ec2:StopInstances,Organization,ja-JP,ja-JP
EC2のインスタンスを終了（削除）するコマンドは？インスタンス料金は停止、ルートボリュームのEBSも削除対象,ec2:TerminateInstances,Organization,ja-JP,ja-JP
EC2インスタンス向けの高性能なブロックストレージ（外付けハードディスクのようなもの）で、インスタンスを停止してもデータが消えず（永続性）、アベイラビリティゾーン（AZ）内で自動的に複製され、高い信頼性を持つストレージは何？【SAA試験キーワード】永続性: インスタンス終了後もデータを残す設定が可能（DeleteOnTermination属性）。スナップショット: S3にバックアップを保存し、別AZや別リージョンに復元可能。ボリュームタイプ:gp3/gp2 (汎用SSD)。io2/io1 (プロビジョンドIOPS SSD)。st1 (スループット最適化HDD)。EC2と同じAZにある必要がある（マルチアタッチ機能を除く）。暗号化: 簡単に有効化でき、性能への影響も最小限。,EBS (Elastic Block Store),EBS ,ja-JP,ja-JP
EBSの可用性は99.999%ですが、さらに可用性を高めたいときに使うべき２種類のストレージは何？①アプリの設定は変えず、接続先を変えるだけで「複数のAZにまたがる超高耐久なディスク」として使う場合。②「最強の耐久性」を持ってはいるが、アプリケーションのコードを書き換えて、API（PutObjectなど）を使ってファイルをやり取りする,"①EFS
②S3：11ナイン（99.999999999%）の耐久性",EBS ,ja-JP,ja-JP
EBS（EC2上のデータ）やオンプレミスから、EFSやS3へ高速にデータを同期・転送するサービスは何？,"DataSync
なぜ Storage Gateway ではないのか？Storage Gateway もオンプレミスと AWS をつなぎますが、その主な役割は「同期・転送」というよりも、「オンプレミスから AWS 上のストレージ（S3など）を、あたかもローカルディスクのように使う（マウントする）」 ことにあります。",EBS ,ja-JP,ja-JP
EC2上のEBSにあるデータをS3へ移行・同期する際に利用できる主な手段は？,"① サービス：AWS DataSync、 AWS Storage Gateway
② ツール：AWS CLI (s3コマンド)",EBS ,ja-JP,ja-JP
ボリュームデータはAZ内で複数のHWにデフォルトでレプリケートされており、冗長化されているストレージは何,EBS (Elastic Block Store)：EBS（Elastic Block Store）の最大の特徴は、**「単一のアベイラビリティゾーン（AZ）内での自動的な冗長化」**です。,EBS ,ja-JP,ja-JP
EBSを複数のインスタンスで共有することはできない。しかし、複数インスタンスで共有するマルチアタッチ機能を有しているEBSのボリュームは何？,プロビジョンドIOPS（io1 または io2） ボリューム,EBS ,ja-JP,ja-JP
EBSは特定のAZに固定されているため、直接移動はできない。何を仲介・経由することで、同一リージョン内の別AZや、別リージョンへデータを複製・移動できるか？,スナップショット,EBS ,ja-JP,ja-JP
データの読み書きがいかに速く、大量に、効率よく行えるか」**という性能を指す言葉は、何パフォーマンスと呼ぶか？　2つの指標で測られます。IOPS、スルーブット (Throughput),ストレージパフォーマンス（またはディスクパフォーマンス）,EBS ,ja-JP,ja-JP
最もディスクパフォーマンスが高いのはインスタンスストアですが、インスタンスファミリーの中で最も高いのは何コンピューティングですか？,ストレージ最適化,EBS ,ja-JP,ja-JP
EBSに特化したサービスについての問題です。EBSスナップショットやAMIの作成・保存・削除を自動管理するポリシーベースのサービスは何？英3文字。「毎日24時にバックアップを取り、古いものは7日後に消す」といった運用を自動化し、コスト削減とデータ保護を両立させる。【SAA試験キーワード】運用の自動化: 手動によるバックアップ作業を排除し、設定ミスを防ぐ。タグベースの管理: 特定のタグ（例：Project: SAA）が付いたボリュームを自動で保護対象にする。保持ポリシー: バックアップの世代管理を行い、不要なスナップショットを削除してコストを最適化する。高速スナップショット復元 (FSR):復元時間を短縮する設定も可能,DLM：Data Lifecycle Manager ,EBS ,ja-JP,ja-JP
あまり参照しないが長期保管が必要なスナップショットを、低コストなストレージ階層（S3 Glacier相当）に保存する機能はEBS Snapshot何というEBSの機能か？90日以上保持するアクセス予定がないスナップショットをアーカイブして、標準のスナップショットより最大75%コストを削減できるが、復元には数時間から最大24時間の時間がかかる。,EBS Snapshots Archive,EBS ,ja-JP,ja-JP
誤って削除してしまった EBS スナップショットや AMI を、一定期間保持して復旧可能にするEC2の中の機能は何？削除した瞬間にデータが消えるのではなく、設定した「保持期間（1日〜365日）」の間は「ごみ箱」の中に留まり、その間であればいつでも元の状態に戻せる。【SAA試験キーワード】誤操作による削除防止: 人的ミス（うっかり削除）に対する最後の砦。保持ルール (Retention Rules): どのリソース（タグベースまたは全て）を、何日間ごみ箱に残すかを設定する。コスト: ごみ箱に入っている間も、標準のスナップショットと同じ料金が発生する。ロック機能: 保持ルールを「ロック」することで、管理者であってもルール自体を変更・削除できないようにし、セキュリティを強化できる。,"Recycle Bin（ごみ箱）：語源は英語の ""Dustbin""（ごみ箱）。Linuxなどのディレクトリ構造で /bin というフォルダがありますが、こちらの語源は異なります。語源: ""Binary""（バイナリ） の略です。",EBS ,ja-JP,ja-JP
VPC内の EC2 インスタンスにアタッチする仮想的なネットワークインターフェース（LANカード）は何？英３文字。インスタンスに「IPアドレス」や「MACアドレス」を紐付ける役割を持ち、インスタンスから取り外して別のインスタンスへ付け替える（ポータビリティ）ことが可能。【SAA試験キーワード】プライベートIPの保持。可用性（フェイルオーバー）。移動できるのは、同じアベイラビリティゾーン（AZ）内にあるインスタンス同士のみ。,ENI（Elastic Network Interface）：IPv4アドレスは「EC2インスタンス」ではなく、インスタンスに刺さっている「ENI（ネットワークインターフェース）」に付与されます。PCで例えると、「パソコン本体」にIPアドレスが染み付いているのではなく、「LANカード（またはWi-Fiチップ）」がIPアドレスを持っているというイメージです。,EBS ,ja-JP,ja-JP
ENI（Elastic Network Interface）のEC2インスタンスへのアタッチ（接続）方法は、「いつ接続するか」によって3種類に分けられます。この3 つのアタッチ方法を言え。①インスタンスが実行中に接続。②インスタンスが停止中に接続。③インスタンスの**起動時（作成時）**に接続。,"Hot attach（ホットアタッチ）: インスタンスが実行中に接続。
Warm attach（ウォームアタッチ）: インスタンスが停止中に接続。
Cold attach（コールドアタッチ）: インスタンスの**起動時（作成時）**に接続。",EBS ,ja-JP,ja-JP
各シーンごとのアタッチ名称は何か？①インスタンス起動時（作成時）に接続する。②インスタンスが停止中に接続。③インスタンスが実行中に接続。,"①Cold attach
②Warm attach
③Hot attach",EBS ,ja-JP,ja-JP
障害発生時に、あらかじめ用意した「セカンダリIPアドレス」や「ENI」を、正常なインスタンスへ動的に付け替えることで、通信先を切り替える手法を何と呼ぶか？クライアント側の接続先設定（IPアドレス）を変えることなく、サーバー側の実体を切り替えられるため、ダウンタイムを最小限に抑えられる。【SAA試験キーワード】高可用性 (HA)：アクティブ/スタンバイ構成のフェイルオーバーに利用。ENIの付け替え：同一AZ内のインスタンス間であれば、ENIごと移動させることでMACアドレスやIPをそのまま引き継げる。セカンダリプライベートIP：1つのENIに複数のIPを付与し、そのうちの1つを「浮かせて（フローティング）」移動させる。Route 53との違い：DNSの切り替え（名前解決）を待たずにIPレベルで切り替わるため、反映が非常に速い。,IPフローティング (IP Floating),EBS ,ja-JP,ja-JP
標準の ENI よりも高いスループット（最大 100Gbps 以上）と低いレイテンシ（遅延）を提供し、CPU への負荷を抑えつつ高速な通信を可能にするために、EC2 インスタンスで「拡張ネットワーキング」を実現する次世代ネットワークインターフェースは何ですか？英３文字。【ENI との比較】ENIは仮想的なネットワークカードの「器」そのもの（IPやMACアドレスを保持）だとしたら、このインターフェイスは、その「器」を爆速にするための専用の規格（ドライバー）。【SAA試験キーワード】拡張ネットワーキング (Enhanced Networking): 高い帯域幅と低遅延が必要な場合の正解ワード。高い PPS (Packet Per Second): 1秒間に処理できるパケット数が飛躍的に向上する。インスタンスタイプ依存: 最新のインスタンスタイプの多くが このインターフェイスを標準サポートしている。プレイスメントグループ: 同一リージョン内の「クラスタープレイスメントグループ」と組み合わせて、最高のネットワーク性能を引き出す。,ENA (Elastic Network Adapter)：ENA は、そのENIを「拡張ネットワーキング」という高速道路に乗せるための専用次世代ドライバー/アダプターです。,EBS ,ja-JP,ja-JP
ENAの機能に加え、OSを介さず通信する「OSバイパス機能」を備えることで、HPC（高性能計算）や機械学習に必要な超低レイテンシと高スループットを実現する最上位のネットワークインターフェースは何とよぶ？【SAA試験キーワード】HPC (高性能計算)。機械学習 / 深層学習。OSバイパス (OS Bypass)。MPI (Message Passing Interface)。密結合クラスター,EFA (Elastic Fabric Adapter)：Fabricは布。ネットワークの世界で「Fabric」という言葉が使われるのは、縦糸と横糸が緻密に織り込まれた布のように、多数のスイッチやノードが網目状に、かつ密接に相互接続されている状態を指すためです。,EBS ,ja-JP,ja-JP
VPCの機能であり、ENI（仮想LANカード）を通過するIPトラフィックの情報をキャプチャして、通信の許可（ACCEPT）や拒否（REJECT）をネットワーク分析のために記録するものは何？【SAA試験キーワード】Amazon VPC（サービス名）、トラブルシューティング。セキュリティ監査。REJECT（拒否）。CloudWatch Logs / S3,VPCフローログ：「ENI フローログ」という呼び方も間違いではありませんが、AWSの正式な機能名は VPC フローログ であり、その取得対象（リソース）として VPC、サブネット、または ENI を選択できるという構造になっています。,EBS ,ja-JP,ja-JP
