FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
IAMポリシー読み方。ポリシー判断する語呂合わせ,"主語（Principal）なきゃ本人AMポリシー、
リソースなきゃ信頼ポリシー（ロール貸出用）、
両方ありゃバケット（リソース）",IAM,ja-JP,ja-JP
IAMポリシー読み方。IAMポリシー（本人用）の時の、Principal有り無し、Resource有り無し、Action記述内容,Principal無し、Resource有り、Actions3:GetObject など,IAM,ja-JP,ja-JP
IAMポリシー読み方。バケットポリシー（リソース用）の時の、Principal有り無し、Resource有り無し、Action記述内容,Principal有り、Resource有り、Actions3:GetObject など,IAM,ja-JP,ja-JP
IAMポリシー読み方。信頼ポリシー（ロール貸出用）の時の、Principal有り無し、Resource有り無し、Action記述内容,Principal有り、Resource無し、Action sts:AssumeRole 固定：Assume（アシューム）＝「あ、修得（ア・シュウトク）！」「あ、」：一時的に（パっと思い立った時だけ）「修得（シューム）」：別のスキル（権限）を身につける,IAM,ja-JP,ja-JP
バケットポリシーは、「そのバケット自身に貼ってあるんだから、リソースは自分に決まってるじゃん！」と思いますよね。実はここにはS3特有の理由があります。ではResourceには、何を書くのか？,"「バケットそのもの」なのか「バケットの中のファイル（オブジェクト）」なのかを明記する
バケット内のすべてのファイル: arn:aws:s3:::my-bucket/*
特定のフォルダの中だけ: arn:aws:s3:::my-bucket/images/*",IAM,ja-JP,ja-JP
IAMポリシー読み方。Principal があるときは、何ベースポリシーになるか。何を決めている文なのか。,"リソースベースポリシーか信頼ポリシー。
「誰が来てもいいか」をリソース側で決めています。",IAM,ja-JP,ja-JP
IAMポリシー読み方。Principal がないときは、何ベースポリシーになるか。何を決めている文なのか。,"アイデンティティベースポリシー（IAMユーザー/ロール用）。
「これを持つ本人が何ができるか」を決めています。",IAM,ja-JP,ja-JP
IAMポリシー読み方。一箇所でも Deny があり、他はすべてAllowの場合は許可？拒否？,拒否,IAM,ja-JP,ja-JP
IAMポリシー読み方。Deny がなく、Allow がある場合は、許可？拒否？,許可,IAM,ja-JP,ja-JP
IAMポリシー読み方。Deny も Allow もない場合は、許可？拒否？,拒否,IAM,ja-JP,ja-JP
"IAMポリシー読み方。条件はIpAddress: ""1.1.1.1""、EffectはAllow、の場合、1.1.1.1 はどうなる",1.1.1.1 だけ許可,IAM,ja-JP,ja-JP
"IAMポリシー読み方。条件はIpAddress: ""1.1.1.1""、EffectはDeny、の場合、1.1.1.1 はどうなる",1.1.1.1 は絶対ダメ,IAM,ja-JP,ja-JP
"IAMポリシー読み方。条件はNotIpAddress: ""1.1.1.1""、EffectはDeny、の場合、1.1.1.1 はどうなる",1.1.1.1 以外はすべて拒否（＝1.1.1.1だけOK）,IAM,ja-JP,ja-JP
"IAMポリシー読み方。Resource の末尾に「/*」がない場合、""Resource"": ""arn:aws:s3:::my-bucket""これは何をすることが可能になる？",バケット自体への操作。一覧表示 ListBucket などが可能になる,IAM,ja-JP,ja-JP
"IAMポリシー読み方。Resource の末尾に「/*」がある場合、""Resource"": ""arn:aws:s3:::my-bucket/*""これは何をすることが可能になる？",バケットの中身（オブジェクト）への操作（読み書き GetObject、 PutObject）が可能になる,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。「外からの侵入経路」を見つける。部外者アクセスを発見する機能があり、S3 バケットや IAM ロールなどリソースベースのポリシーを確認して、信頼ゾーンの外からのアクセスの有無を特定する。,IAMアクセスアナライザー,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。「内部の人が権限を持ちすぎていないか」**をチェックするためのツール。内部ユーザーのアクセス範囲の確認機能があり、IAMユーザーのアクセス可能なリソースと最終アクセス⽇時を確認することができる。,IAMアクセスアドバイザー,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。すべてのユーザーの認証情報が記載されたレポート。出力内容は、全ユーザーのパスワード/MFA状況のCSV,Credential Report：Incredible（インクレディブル）：信じられないほどすごい。Credit（クレジット）：相手を信じて、後払いを許すこと。,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。IAMのユーザー、グループ、ロール、ポリシーの変更履歴、構成変更を管理するサービスはなに？「インフラの台帳」であると同時に、**「認証設定の履歴管理台帳」**でもあります。インフラだけでなく、IAMの設定変更もキャッチして「変更履歴」を残し、「コンプライアンス違反（MFAなし等）」をチェックできる非常に強力なツールです。,Config,IAM,ja-JP,ja-JP
ユーザーのアクティビティを記録するツールの名称。各種アカウントアクティビティやAPIコールをログに記録し、モニタリングするサービスは何？（操作の記録）:「誰がログインに失敗したか」「誰がポリシー変更のAPIを叩いたか」というイベントを記録。**「犯人探し」**や「いつ実行されたか」に強い。,CloudTrail,IAM,ja-JP,ja-JP
作成したIAMポリシーが実際に狙い通りの動きをするかを、実際にリソースを操作することなく権限の成否を確認できる、IAMダッシュボードにあるツールは何？権限をテストするシミュレーション,IAMポリシーシミュレータ,IAM,ja-JP,ja-JP
IAMユーザーに対して、付与可能な権限範囲をあらかじめ制限するために設定する権限境界（アクセス許可の境界）をつけるために、既存の「IAMポリシー」を、ユーザーやロールに対して**「境界（Boundary）として設定する」という「設定モード」**の名前を何というか？「着ぐるみがどれだけパワーアップしても、絶対に超えられない『限界の枠』」。Keyは「権限の委譲」と「特権昇格の防止」「最大権限（Maximum permissions）の制限」「Allow されるのは両方の共通部分のみ」。同類のSCP (Service Control Policy) は「誰が、どの範囲を管理するか」**というスケールが違い、**「会社として、このアカウントではこれ以外のことはさせない」**という最強の禁止令です。,Permissions boundary,IAM,ja-JP,ja-JP
「会社として、このアカウントではこれ以外のことはさせない」**という最強の禁止令で、つまりサービスをコントロールするためのポリシーを何ポリシーと呼ぶか？ルートユーザーすら制限されます。（例：ルートユーザーであっても、特定のリージョン以外は使えないようにする等）。個別のユーザーがどんなに「許可ポリシー」を持っていても、このポリシーで拒否されていれば何もできません。,SCP (Service Control Policy) ,IAM,ja-JP,ja-JP
S3にあるバケット「bucket-pingt」を管理するためのIAMユーザーを作成したい。このユーザーはマネジメントコンソールからもアクセスする必要があり、オブジェクトの取得および削除は行うがアップロードは行わない。このユーザーにアタッチするIAMポリシーとして、記述すべきアクションは機能の実行権限のGetObjectとDeleteObjectだけでよいか？,ダメ。操作画面の表示権限: s3:ListBucketも必要。マネジメントコンソール（Web画面）は、GUI（グラフィカルユーザーインターフェース）です。人間が画面で操作する際、一覧を見てファイルを選択する」 という動作の裏側で動いているのが s3:ListBucket です。これがないと、画面上にはファイルが1つも表示されず、「アクセス権限がありません」というエラーメッセージだけが出てしまい、「取得」や「削除」のボタンを押すこと自体ができなくなります。,IAM,ja-JP,ja-JP
「外部に漏れていないか？」**が気になる時、外の世界と繋がっていないか、「危険な穴」を分析するサービスで、リソース（S3バケット、KMSキー、IAMロールなど）の設定を自動的にスキャンし、「自分のアカウント以外の人」がアクセスできる状態になっていないかを教えてくれるサービスは何か？特徴: 数学的ロジック（自動推論）を用いて、ポリシーの「穴」を見つけ出します。メリット: 設定ミスによる「S3の全公開」などを、被害が出る前に発見できます。新機能: 最近では、IAMポリシーを作成する際に「文法ミスやセキュリティ上のベストプラクティス違反」をリアルタイムで指摘してくれる機能も備わっています。,IAM Access Analyzer：門番の役割,IAM,ja-JP,ja-JP
「権限を与えすぎていないか？」**が気になる時、「この権限いらないんじゃない？」と、**「リストラの助言」**をくれるサービスで、IAMエンティティ（ユーザーやロール）が、**「最後にいつ、どのサービスを操作したか」**という履歴を一覧表示するサービスは何か？特徴: 過去90日間の「実際の利用実績」に基づいたデータを提供します。メリット: 「管理者権限を与えているけれど、実際はS3しか使っていない」といったユーザーを見つけ、余計な権限を剥奪する（最小権限の原則）ための判断材料になります。確認場所: IAMコンソールの「ユーザー」や「ロール」の詳細画面にあるタブからいつでも確認できます。,IAM Access Advisor：お掃除の役割,IAM,ja-JP,ja-JP
「AWSの外（オンプレミス環境など）にあるサーバーやデバイスに対して、IAMロールの一時的な資格情報を安全に付与する、IAMに含まれる、一つの『機能』は何か？アクセスキーが不要: 漏洩リスクの高い「長期的なアクセスキー」をサーバーに置く必要がなくなります。PKI（公開鍵基盤）を利用: 独自の認証局（CA）や既存のデジタル証明書（X.509証明書）を使ってサーバーを認証します。一時的な認証情報: 認証に成功すると、AWS STSから短期間だけ有効な一時的な認証情報（アクセスキー、シークレットキー、セッショントークン）が発行されます。,IAM Roles Anywhere ,IAM,ja-JP,ja-JP
通常、RDS DBインスタンスに接続する際には、IDやパスワードなどの静的な認証情報を用いますが、これらが漏洩すると継続的に悪用される危険があります。セキュリティを高めるため、EC2インスタンスが「一時的で使い捨ての認証情報」を使用してRDSにアクセスできるようにしたい場合、EC2インスタンスに何を付与すべきでしょうか？,RDSへのアクセス権限を持つ「IAMロール」を、インスタンスプロファイルとして付与する。,IAM,ja-JP,ja-JP
ある企業は、EC2インスタンスで動作するアプリケーションからRDS DBインスタンスへの接続プロセスのセキュリティを強化したいと考えています。現在はデータベースのユーザー名とパスワードをアプリケーション内に保持していますが、これらの静的な認証情報が漏洩するリスクを排除し、パスワードの管理自体を不要にする必要があります。また、認証には**「一時的で使い捨ての認証トークン」**を使用し、ネットワークトラフィックはSSLで暗号化しなければなりません。この要件を満たすために、①EC2インスタンスに何を付与し「合鍵を作る権利」、②RDSでどの機能を有効にすべきでしょうか「扉の鍵穴」？,"①EC2に、DB接続を許可する「IAMロール」をアタッチする。
②RDSで「IAMデータベース認証」を有効化する。",IAM,ja-JP,ja-JP
AWSにおいて、認証を受けて操作を行う「人」や「役割」など、IAMポリシーによる認可の対象となる主体を何と呼ぶか？,プリンシパル（Principal）,IAM,ja-JP,ja-JP
EC2とプリンシパルの関係：なぜ、個別のEC2インスタンスをIAMの「プリンシパル」として直接定義（登録）しないのか？その技術的・運用上の理由を簡潔に述べよ。,Auto Scaling等でインスタンスが動的に増減するたびに個別のプリンシパルとして登録・管理することは、設定コストが膨大になり、セキュリティ管理上も非効率だから。,IAM,ja-JP,ja-JP
EC2インスタンスがIAMロールの権限を利用する際、そのロールをEC2に受け渡すために必要となる「仲介役（コンテナ）」の役割を持つものは何か？,インスタンスプロフィール（Instance Profile）,IAM,ja-JP,ja-JP
権限付与の仕組み（重要）：EC2インスタンスが他サービスにアクセスする際、なぜ直接IAMポリシーをインスタンスに付与（アタッチ）するのではなく、IAMロールを借用するのか？,EC2はあくまで「リソース（物）」であり、IAMの主体である「プリンシパル」ではないため。IAMロールというプリンシパルから権限を「一時的に借用」する仕組みにすることで、永続的な認証情報をサーバー内に保存せず、安全かつ柔軟に権限を管理できるから。,IAM,ja-JP,ja-JP
EC2サービスにはポリシー付与できるが、EC2インスタンスには付与できない。EC2インスタンスにはIAMロールを付与した#############を使って他サービスにアクセスさせる。,インスタンスプロフィール（Instance Profile）,IAM,ja-JP,ja-JP
IAMデータベース認証を利用するために、EC2インスタンスに対して行うべき設定は、IAMデータベース認証の権限を持つ「IAMロール」を作成し、何々？を通じてEC2インスタンスにアタッチすること。加えて、RDS DBインスタンス側でIAMデータベース認証を「有効化」する必要がある。,インスタンスプロフィール（Instance Profile）,IAM,ja-JP,ja-JP
「EC2インスタンスが、自分自身の情報を自分自身で確認するための専用窓口」であり、**すべてのEC2インスタンスの内部で「最初から動いている裏方のEC2専用のオンデバイス・サービス」を何と呼ぶか？英４文字。EC2内部からのみアクセス可能な特殊な住所（IPアドレス）として存在しており、サーバーの設定や認証情報を取得するために使われます。IAM認証情報の配布（最も重要）EC2に「インスタンスプロフィール（IAMロール）」を付与すると、IMDS経由で**「一時的なセキュリティ認証情報（アクセスキーなど）」**がアプリに渡されます。これにより、プログラム内にパスワードを書かなくても、安全にS3やRDSへアクセスできるようになります。**です。,IMDS（Instance Metadata Service：インスタンスメタデータサービス）,IAM,ja-JP,ja-JP
"一般的には「データについてのデータ（付随情報）」という意味ですが、EC2ではインスタンスに関する詳細な以下の情報を何データと呼ぶか？
インスタンスID、プライベートIPアドレス、パブリックIPアドレス（あれば）、アベイラビリティーゾーン、セキュリティグループ名、IAMロールに紐付いた「一時的な認証情報（アクセスキーなど）」",インスタンスメタデータ,IAM,ja-JP,ja-JP
"AutoScalingで増加したEC2インスタンスがRDSへアクセスする全体フロー
①管理者が、起動テンプレートに、何々？（IAMロール）を設定として登録しておく。
②既存EC2インスタンスの負荷増大時、Auto Scalingが、起動テンプレートを元にIAMロールが付与された状態でEC2インスタンスを起動。
③新しく増えたEC2インスタンスが、「自分に付与されているロールの一時的な何々？をちょうだい」と、何々？にリクエスト。
④何々？が、新しく増えたEC2インスタンスに、一時的な何々？を渡す。
⑤新しく増えたEC2インスタンスが、受け取った何々？を使い、DB接続リクエストをRDSインスタンスに送信。
⑥RDSインスタンスが、「この一時的な何々？は正しいか？」を何々？に確認。
⑦検証OKならば、RDSインスタンスが、新しく増えたEC2インスタンスに、データベース接続を許可。","AutoScalingで増加したEC2インスタンスがRDSへアクセスする全体フロー
①管理者が、起動テンプレートに、インスタンスプロフィール（IAMロール）を設定として登録しておく。
②既存EC2インスタンスの負荷増大時、Auto Scalingが、起動テンプレートを元にIAMロールが付与された状態でEC2インスタンスを起動。
③新しく増えたEC2インスタンスが、「自分に付与されているロールの一時的な認証情報（アクセスキー、シークレットキー、トークン）をちょうだい」と、IMDS (メタデータ)にリクエスト。
④IMDSが、新しく増えたEC2インスタンスに、一時的なアクセスキー、シークレットキー、トークンを渡す。
⑤新しく増えたEC2インスタンスが、受け取った認証情報（アクセスキー、シークレットキー、トークン）を使い、DB接続リクエストをRDSインスタンスに送信。
⑥RDSインスタンスが、「この一時的な鍵（認証情報（アクセスキー、シークレットキー、トークン））は正しいか？」をIAMサービスに確認。
⑦検証OKならば、RDSインスタンスが、新しく増えたEC2インスタンスに、データベース接続を許可。",IAM,ja-JP,ja-JP
EC2の新規インスタンスを作成して、同時に起動するコマンドは？インスタンス料金が発生開始,ec2:RunInstances,IAM,ja-JP,ja-JP
EC2の停止中のインスタンスを起動するコマンドは？インスタンス料金が発生開始,ec2:StartInstances,IAM,ja-JP,ja-JP
EC2のインスタンスをシャットダウン（停止）するコマンドは？インスタンス料金は停止、EBS料金は継続,ec2:StopInstances,IAM,ja-JP,ja-JP
EC2のインスタンスを終了（削除）するコマンドは？インスタンス料金は停止、ルートボリュームのEBSも削除対象,ec2:TerminateInstances,IAM,ja-JP,ja-JP
異なるAWSアカウント（クロスアカウント）間でS3バケットへのアクセス権限を付与する場合、必要となる２つのポリシーは何か？,"①S3バケットポリシーの設定：まず、バケットがある「アカウントA」側で、**「外のアカウントB（の特定の人や役割）に、うちのバケットを触らせてあげるよ」**という許可証をバケットに貼ります。これを**「バケットポリシー」**と呼びます。
②IAMポリシーの設定（アカウントB）次に、実際にアクセスするユーザーがいる「アカウントB」側で、そのユーザー（またはロール）に**「アカウントAのバケットにアクセスしに行っていいよ」**という許可を与えます。これを**「IAMポリシー」**と呼びます。",IAM,ja-JP,ja-JP
"S3バケットポリシーのように、リソースベースのポリシーを直接付けれるサービスは何？
① 「共有」のバケットと秘密（何々？と何々？）：「大きな箱（バケット）」や「秘密の箱（シークレット）」を**「他の人（別アカウント）と共有したい」**時に使うポリシー。合言葉: 「外の人（別アカウント）にも箱を開けさせてあげる」
② 「伝言板」のルール（何々？と何々？）メッセージを「入れる人」と「出す人」がいるので、その**「通行許可証」**として使うポリシー。合言葉: 「誰が書いてもいいか、誰が読んでもいいかを決める」
③ 「門番」の必須ポリシー（何々？と何々？）これがないと動かない、あるいは実行できない**「厳しい門番」**。合言葉: 「KMSはキーポリシーが命（IAMだけではダメ）」「Lambdaは誰に呼ばれるか決めておく」","① 「共有」のバケットと秘密（S3 / Secrets Manager）：「大きな箱（バケット）」や「秘密の箱（シークレット）」を**「他の人（別アカウント）と共有したい」**時に使うポリシー。合言葉: 「外の人（別アカウント）にも箱を開けさせてあげる」
② 「伝言板」のルール（SQS / SNS）メッセージを「入れる人」と「出す人」がいるので、その**「通行許可証」**として使うポリシー。合言葉: 「誰が書いてもいいか、誰が読んでもいいかを決める」
③ 「門番」の必須ポリシー（KMS / Lambda）これがないと動かない、あるいは実行できない**「厳しい門番」**。合言葉: 「KMSはキーポリシーが命（IAMだけではダメ）」「Lambdaは誰に呼ばれるか決めておく」""",IAM,ja-JP,ja-JP
異なるAWSアカウントのAWSリソースに対して、SQSキューへのアクセス権を付与するには、何ポリシーと何ポリシーの両方において、アクセスを許可する必要があるか？,SQSアクセスポリシーと：他社アカウントとの単一リソース共有は、リソースポリシー（アクセスポリシー）で門戸を開く,IAM,ja-JP,ja-JP
IAMポリシーは「自分のアカウント内のユーザーやロール」に付けるものですが、他社のアカウントには直接付けられるか？,つけられない,IAM,ja-JP,ja-JP
SQS / SNSでクロスアカウントにアクセスさせるために、リソースには何ポリシーを設定すべきか？,アクセスポリシー（リソースベース）**だけで別アカウントを許可できる。シンプル。,IAM,ja-JP,ja-JP
同じアカウント内であり、リソースが暗号化されていなければ、リソースポリシーは不要で、送信側の「IAMロール」の設定だけで済むことが多い。なぜか？,SQSやSNSなどのリソースを作成した際、デフォルトで付与されるリソースポリシーは、通常**「同じアカウント内のすべてのIAMエンティティに対して、アクセスを拒否しない」**という内容になっているからです。デフォルトの状態: 門B（リソース側）は「身内（同じアカウント）なら、門A（IAM側）で許可をもらっている人なら通していいよ」という、半分開いたような状態になっています。,IAM,ja-JP,ja-JP
同じアカウント内であり、リソースがCMKで暗号化されていれば、リソースポリシーは不要で、送信側の「IAMロール」だけでなく、追加で何ポリシーを設定しなければならないか？,送信側の「IAMロール」への許可設定に加えて、追加で**「KMSのキーポリシー」**の設定が必要になります。同じアカウント内であっても、**CMK（カスタマーマネージドキー）で暗号化されているリソース（SQSやSNSなど）にアクセスする場合、通常の「IAMロール ＋ リソース（SQS/SNS）」の評価論理だけでは完結しません。「鍵を開ける許可」**が独立して必要になるからです。,IAM,ja-JP,ja-JP
S3において、信頼関係が「バケット」と「特定の個人」の間で直接結んだうえで、クロスアカウントにアクセスさせるためには、何ポリシーで許可すべきか？技術的には可能ですが、バケットポリシーを管理するアカウントの管理者が、別アカウントに新人が入るたびにポリシーを書き換える必要があり、運用が破綻します。,バケットポリシーで許可するのが一般的。ただし、アカウントAのユーザーが自分の権限を管理するためにアカウントA側のIAMポリシーでも許可を持っていることが実務上多いため、「両方設定する」という説明がなされることが多い（※技術的にはバケットポリシーのみでも可能）。,IAM,ja-JP,ja-JP
別アカウントのユーザに、S3へクロスアカウントにアクセスさせるために、S3保持アカウントが別アカウント全体（Root ARN）を許可対象にした場合、つまりバケット側は「別アカウントの人なら誰でも入っていいよ」と門を開けている場合、別アカウントの管理者は何ポリシーでアクセス許可すべきか、2パターンある？「信頼の連鎖」を成立させるために、両方のポリシーで許可（Allow）が必要になります。これが実務で最も一般的なパターンです。,"①「IAMポリシー」で直接許可する（ロールを作らない）
②「ユーザー」がロールを引き受ける（スイッチロール）",IAM,ja-JP,ja-JP
KMSでクロスアカウントにアクセスさせるために、、何ポリシーで許可すべきか？,キーポリシーが絶対。IAMポリシーで許可しても、キーポリシーで許可されていなければ使えない。,IAM,ja-JP,ja-JP
"試験でのアクセス権限の設定見極め方。
①「リソースに対して権限を付与」 とあれば、何々？を探す。
②「一時的なアクセス」や「アイデンティティの委譲」 とあれば、何々？を探す。","①リソースベースのポリシー（SQSアクセスポリシー、S3バケットポリシーなど）
②IAMロールを探す。",IAM,ja-JP,ja-JP
"Organizationで出来ること３つ。虫食い
①統制：何々？の一元管理。SCPによる「ガードレールの設置」。
②効率：何々？請求。
③自動化：何々？の自動作成とリソース共有の効率化","①統制：複数アカウントの一元管理。SCPによる「ガードレールの設置」。
②効率：一括請求。
③自動化：新規アカウント自動作成とリソース共有の効率化",Organization,ja-JP,ja-JP
Organizationsには、用途に合わせて選択できる 2つの機能セット（Feature Sets） があります。①一括請求（Consolidated Billing）機能：支払いの統合のみ。②すべての機能（All features）：組織全体の完全な統制と管理。デフォルトはどっちが設定されているか？,すべての機能（All features）：なぜ「すべての機能」がデフォルトなのか？AWSは、アカウントが1つしかない状態から、将来的に数百・数千のアカウントへ成長することを想定しています。「すべての機能」が有効でないと、後から「Service Control Policies (SCP) で権限を制限したい」「組織単位 (OU) で管理したい」と思った際に、組織全体をアップグレードするという複雑な作業が発生します。これを防ぐために、最初から全機能を使える状態にしてあります。,Organization,ja-JP,ja-JP
支払一括代行のみを実施する場合、そしてボリュームディスカウントを統合できるため、コストメリットを発生させたいときにOrganizationで選択すべきは何,Consolidated Billing Only：みんな（con）で固まって（solid）、お財布を強くするんだな！「支払い」関係の共有,Organization,ja-JP,ja-JP
支払一括代行も含めて、企業内の複数アカウントを統制したい場合にOrganizationで選択すべきは何,All Feature：管理に必要な道具（Features）を全部使える状態 ＝ 全権を持って一括統括できる状態：支払い＆「統制（ガバナンス）」の共有,Organization,ja-JP,ja-JP
Organizationsで個別のIAMユーザーではなく、「AWSアカウント」そのもの、またはアカウントを束ねた「OU（組織単位）」に設定するポリシーで、個人の自由（IAMポリシー）を尊重しつつも、組織としての致命的なミス（高額請求やセキュリティ違反）を防ぐための「組織の絶対法」として設定するポリシーは何ポリシー。英３文字。どんなに子供（IAMユーザー）が「やりたい！」と言っても、親（組織の管理者）が、このポリシーで禁止していれば、絶対に実行できません。,SCP（Service Control Policy）,Organization,ja-JP,ja-JP
その特定のロール（またはユーザー）だけに適用される権限境界は何という。特定の着ぐるみを貸し出すとき、「この着ぐるみを着ている間は、どれだけ頑張ってもこの檻から外には手を出せないよ」という「個別の限界値」**を決めます。,Permissions boundary,Organization,ja-JP,ja-JP
そのOU（組織単位）やアカウント単位にいる全員（ルートユーザー含む）に適用される権限境界のポリシーは何ポリシーという。アカウントという「建物」自体の入り口に貼ってあるルールです。「この建物の中では、どんな着ぐるみを着ていようが、たとえオーナー（ルートユーザー）であろうが、ダンスは禁止！」という「場所のルール」です。継承のルール（親の言うことは絶対）がある,SCP（Service Control Policy）,Organization,ja-JP,ja-JP
